1.000000	 79.398399	 6.268950	 165.817001	 290.996002	 25.250500	 18.877001
3.000000	 139.151001	 6.256190	 382.912994	 58.875999	 24.641300	 12.068000
4.000000	 86.543297	 6.243410	 913.508972	 28.245001	 25.156900	 8.653000
5.000000	 384.294006	 6.268950	 932.661987	 50.757000	 23.538300	 4.433000
6.000000	 8153.839844	 6.275310	 501.412994	 57.442001	 20.221600	 2.526000
8.000000	 137.391998	 6.262570	 319.796997	 13.630000	 24.655100	 12.029000
9.000000	 190.552002	 6.275310	 301.431000	 6.767000	 24.299999	 10.153000
10.000000	 476.346985	 6.230600	 987.448975	 23.905001	 23.305201	 6.829000
11.000000	 97.773201	 6.230600	 422.341003	 17.518999	 25.024500	 4.720000
12.000000	 201.673996	 6.256190	 511.863007	 14.934000	 24.238400	 2.845000
13.000000	 265.315002	 6.237010	 400.260986	 38.692001	 23.940599	 10.256000
14.000000	 59.170300	 6.262570	 388.869995	 12.205000	 25.569700	 7.708000
15.000000	 90.307297	 6.256190	 7.894000	 9.874000	 25.110701	 4.472000
16.000000	 157.865997	 6.230600	 908.734985	 4.503000	 24.504299	 5.104000
17.000000	 157.457001	 6.262570	 727.018005	 5.768000	 24.507099	 4.986000
18.000000	 239.285995	 6.237010	 433.649994	 3.683000	 24.052700	 2.814000
19.000000	 59.022900	 6.268950	 196.813995	 952.414978	 25.572399	 3.999000
20.000000	 89.685898	 6.061650	 611.729980	 997.578003	 25.118200	 1.969000
21.000000	 795.127991	 6.243410	 311.919006	 947.151978	 22.748899	 2.442000
22.000000	 1925.119995	 6.275310	 831.166016	 943.843018	 21.788900	 2.503000
23.000000	 169.852005	 6.275310	 385.333008	 940.773010	 24.424801	 5.604000
24.000000	 68.864098	 6.243410	 327.104004	 943.197021	 25.405001	 4.812000
25.000000	 43.573399	 6.249800	 71.880997	 936.484985	 25.901899	 7.568000
27.000000	 47.454601	 6.268950	 172.621002	 940.585022	 25.809299	 5.620000
29.000000	 210.199005	 6.249800	 251.003998	 911.796021	 24.193399	 4.913000
30.000000	 183.246994	 6.243410	 260.304993	 903.705994	 24.342400	 -12.874000
31.000000	 239.542007	 6.275310	 262.778015	 934.447021	 24.051500	 4.440000
32.000000	 173.423996	 6.275310	 276.240997	 922.575012	 24.402201	 3.058000
33.000000	 213.175003	 6.275310	 286.713989	 904.396973	 24.178200	 4.341000
34.000000	 292.341003	 6.249800	 279.089996	 889.682983	 23.835300	 7.019000
36.000000	 47.924500	 6.275310	 207.806000	 935.551025	 25.798599	 3.390000
37.000000	 215.434998	 6.268950	 56.473000	 928.791992	 24.166700	 1.396000
38.000000	 56.188801	 6.243410	 67.504997	 918.517029	 25.625900	 13.939000
39.000000	 69.515701	 6.268950	 719.161011	 932.572998	 25.394800	 3.989000
40.000000	 155.761002	 6.262570	 26.243999	 919.760010	 24.518900	 6.626000
41.000000	 95.935997	 6.275310	 508.446991	 914.599976	 25.045000	 3.080000
42.000000	 273.714996	 6.256190	 926.901978	 910.025024	 23.906799	 4.107000
43.000000	 341.535004	 6.268950	 933.658020	 905.864014	 23.666401	 3.548000
45.000000	 156.604996	 6.275310	 200.220993	 907.244995	 24.513000	 5.120000
46.000000	 360.149994	 6.243410	 715.530029	 901.721985	 23.608801	 4.961000
47.000000	 88.762199	 6.281670	 94.345001	 909.239014	 25.129400	 6.497000
48.000000	 56.962002	 6.275310	 782.799011	 897.671021	 25.611000	 3.709000
49.000000	 80.902199	 6.275310	 424.608002	 894.346008	 25.230101	 2.698000
50.000000	 81.420998	 6.268950	 86.815002	 893.476013	 25.223200	 5.363000
51.000000	 484.604004	 6.275310	 352.819000	 885.135010	 23.286501	 5.590000
52.000000	 387.929993	 6.230600	 213.264008	 887.502014	 23.528099	 3.781000
53.000000	 51.718800	 6.268950	 236.225006	 889.455994	 25.715900	 2.219000
54.000000	 159.240997	 6.237010	 549.117981	 875.538025	 24.494900	 3.705000
55.000000	 77.481796	 6.275310	 697.833008	 869.340027	 25.277000	 10.764000
56.000000	 108.111000	 6.224190	 623.103027	 874.260010	 24.915300	 3.040000
57.000000	 165.501007	 6.268950	 986.955017	 872.645020	 24.452999	 2.157000
58.000000	 76.054703	 6.275310	 409.130005	 872.182007	 25.297199	 4.312000
59.000000	 157.156998	 6.275310	 863.997986	 864.758972	 24.509199	 3.026000
60.000000	 60.466900	 6.281670	 360.136993	 863.380005	 25.546200	 3.102000
61.000000	 81.394203	 6.243410	 22.493999	 858.831970	 25.223499	 4.469000
62.000000	 147.126999	 6.275310	 952.379028	 853.974976	 24.580799	 4.814000
63.000000	 154.516998	 6.249800	 739.630981	 849.505981	 24.527599	 3.178000
64.000000	 78.025597	 6.237010	 912.883972	 851.849976	 25.269400	 3.748000
65.000000	 3377.810059	 6.281670	 168.548996	 844.349976	 21.178400	 2.601000
66.000000	 72.648903	 6.262570	 313.308014	 848.015015	 25.346901	 6.260000
68.000000	 79.159798	 6.243410	 319.308990	 848.442993	 25.253700	 7.026000
69.000000	 77.526703	 6.268950	 850.997986	 839.786987	 25.276400	 5.564000
70.000000	 58.772301	 6.268950	 831.627991	 832.190002	 25.577101	 5.870000
71.000000	 56.439999	 6.268950	 129.606003	 821.567017	 25.621000	 3.385000
72.000000	 309.471985	 6.268950	 996.536011	 810.627991	 23.773399	 2.991000
73.000000	 512.239990	 6.262570	 785.288025	 802.635986	 23.226299	 7.184000
74.000000	 54.826900	 6.249800	 398.481995	 809.271973	 25.652500	 2.595000
75.000000	 386.807007	 6.268950	 680.726013	 765.627014	 23.531300	 7.975000
76.000000	 76.307701	 6.275310	 890.330017	 784.578003	 25.293600	 8.554000
77.000000	 178.576996	 6.256190	 423.071991	 774.906982	 24.370399	 6.411000
79.000000	 64.170998	 6.275310	 773.750977	 769.986023	 25.481701	 8.582000
80.000000	 496.877014	 6.268950	 13.676000	 765.432983	 23.259399	 2.501000
81.000000	 4394.549805	 6.262570	 6.965000	 759.216003	 20.892700	 2.759000
82.000000	 6657.910156	 6.230600	 351.941986	 757.306030	 20.441700	 2.523000
83.000000	 91.685699	 6.275310	 512.768982	 760.750000	 25.094200	 3.304000
84.000000	 131.326004	 6.243410	 323.539001	 786.325012	 24.704100	 2.683000
87.000000	 107.372002	 6.268950	 964.760986	 756.773010	 24.922800	 2.598000
88.000000	 103.759003	 6.281670	 589.461975	 747.976990	 24.959900	 4.168000
89.000000	 45.429298	 6.262570	 993.791992	 751.007996	 25.856701	 1.516000
90.000000	 988.580994	 6.262570	 859.164978	 744.482971	 22.512501	 2.584000
91.000000	 414.023987	 6.262570	 525.679016	 733.427979	 23.457399	 3.662000
92.000000	 382.824005	 6.249800	 518.491028	 710.770020	 23.542500	 3.536000
93.000000	 482.221008	 6.268950	 610.969971	 730.385010	 23.291901	 6.275000
94.000000	 86.686501	 6.243410	 455.136993	 736.482971	 25.155100	 2.173000
95.000000	 186.983994	 6.256190	 75.764000	 732.280029	 24.320499	 4.560000
96.000000	 66.298798	 6.275310	 680.333008	 731.994019	 25.446199	 10.317000
97.000000	 63.135899	 6.262570	 996.221008	 730.572998	 25.499300	 2.577000
100.000000	 100.662003	 6.262570	 46.007000	 721.799011	 24.992800	 3.461000
101.000000	 79.719704	 6.262570	 861.176025	 722.023987	 25.246099	 2.694000
102.000000	 212.276993	 6.249800	 838.632996	 718.106995	 24.182699	 4.315000
103.000000	 6626.959961	 6.268950	 803.817993	 681.723999	 20.446699	 9.358000
104.000000	 53.320702	 6.275310	 795.357971	 716.052002	 25.682800	 3.771000
105.000000	 130.229004	 6.262570	 196.210999	 615.229980	 24.713200	 17.052000
106.000000	 113.194000	 6.256190	 272.645996	 698.671021	 24.865400	 12.249000
107.000000	 56.427299	 6.275310	 38.360001	 545.211975	 25.621300	 288.998993
108.000000	 69.778099	 6.268950	 7.374000	 520.179993	 25.390699	 9.784000
109.000000	 1051.829956	 6.211340	 997.211975	 686.692017	 22.445101	 2.740000
110.000000	 589.768982	 6.262570	 528.223022	 686.223999	 23.073299	 4.532000
111.000000	 58.636002	 6.268950	 561.578979	 687.814026	 25.579599	 3.453000
112.000000	 728.765991	 6.268950	 95.959999	 681.671997	 22.843500	 4.760000
113.000000	 55.565498	 6.275310	 148.875000	 669.809998	 25.638000	 3.666000
114.000000	 100.344002	 6.262570	 583.114014	 676.619019	 24.996300	 3.498000
115.000000	 58.570599	 6.268950	 305.789001	 681.382996	 25.580799	 3.922000
116.000000	 72.823997	 6.281670	 639.984009	 671.539001	 25.344299	 3.026000
117.000000	 274.765991	 6.256190	 73.088997	 645.523010	 23.902599	 10.601000
118.000000	 109.750000	 6.268950	 311.752991	 660.068970	 24.899000	 6.940000
119.000000	 48.480202	 6.249800	 262.786987	 710.103027	 25.786100	 7.278000
120.000000	 95.467300	 6.275310	 602.289001	 707.396973	 25.050400	 2.781000
121.000000	 -4.130540	 6.275310	 201.845993	 647.973999	 99.000000	 3.131000
122.000000	 159.563004	 6.268950	 213.660004	 678.536987	 24.492701	 4.679000
123.000000	 396.493988	 6.268950	 542.221985	 629.072998	 23.504400	 7.224000
124.000000	 104.066002	 6.275310	 340.329987	 706.021973	 24.956699	 2.798000
125.000000	 83.046799	 6.256190	 512.307007	 636.122009	 25.201700	 2.705000
126.000000	 488.338989	 6.249800	 824.973999	 620.099976	 23.278200	 4.953000
127.000000	 474.097992	 6.268950	 512.077026	 618.614990	 23.310301	 5.318000
128.000000	 259.378998	 6.249800	 99.300003	 611.617981	 23.965200	 6.869000
129.000000	 84.362000	 6.262570	 969.606995	 616.400024	 25.184601	 2.534000
130.000000	 102.778000	 6.243410	 698.262024	 615.114990	 24.970200	 2.070000
131.000000	 54.463902	 6.243410	 963.348999	 605.286987	 25.659700	 9.785000
132.000000	 95.981903	 6.268950	 780.862976	 606.838989	 25.044500	 8.594000
133.000000	 94.620300	 6.281670	 463.263000	 607.578979	 25.059999	 3.902000
134.000000	 71.278801	 6.243410	 577.708984	 603.267029	 25.367599	 6.611000
135.000000	 110.126999	 6.256190	 602.642029	 598.643982	 24.895300	 8.153000
136.000000	 818.343018	 6.281670	 812.232971	 588.033997	 22.717699	 5.542000
137.000000	 45.607201	 6.268950	 554.388000	 567.004028	 25.852400	 29.490000
138.000000	 76.992104	 6.262570	 562.421997	 586.367004	 25.283899	 26.674999
139.000000	 80.529701	 6.249800	 786.005005	 595.101990	 25.235100	 7.182000
140.000000	 70.396500	 6.262570	 751.387024	 595.435974	 25.381100	 4.703000
141.000000	 163.944000	 6.262570	 765.489014	 592.163025	 24.463301	 5.518000
142.000000	 8769.780273	 6.237010	 792.104004	 630.155029	 20.142500	 2.580000
143.000000	 68.347801	 6.262570	 901.992004	 569.392029	 25.413200	 8.027000
144.000000	 68.559097	 6.275310	 935.237000	 584.447998	 25.409800	 17.570000
145.000000	 175.444000	 6.262570	 932.736023	 547.642029	 24.389700	 6.270000
146.000000	 73.108002	 6.230600	 921.098999	 574.893005	 25.340099	 13.284000
147.000000	 79.155800	 6.237010	 916.294006	 562.465027	 25.253799	 11.977000
148.000000	 45.775101	 6.249800	 468.290985	 574.630005	 25.848400	 14.039000
149.000000	 48.578899	 6.262570	 477.226990	 580.088989	 25.783899	 15.777000
150.000000	 52.942001	 6.249800	 498.052002	 578.278015	 25.690500	 14.596000
151.000000	 54.961300	 6.262570	 481.410004	 570.573975	 25.649900	 13.660000
152.000000	 65.613899	 6.275310	 511.644012	 586.583984	 25.457500	 13.154000
153.000000	 56.839401	 6.243410	 579.306030	 566.091003	 25.613400	 16.808001
154.000000	 145.604996	 6.275310	 238.755005	 577.208984	 24.592100	 6.779000
155.000000	 61.223900	 6.243410	 484.316010	 582.695984	 25.532700	 12.690000
156.000000	 69.903099	 6.262570	 428.959991	 578.554993	 25.388800	 3.954000
157.000000	 136.268005	 6.237010	 304.674988	 574.942993	 24.664000	 4.050000
158.000000	 134.826004	 6.275310	 872.849976	 575.023987	 24.675600	 2.126000
160.000000	 49.546700	 6.275310	 325.824005	 575.245972	 25.762501	 1.690000
162.000000	 253.695999	 6.275310	 159.453995	 568.645020	 23.989201	 5.059000
163.000000	 39.225300	 6.262570	 446.710999	 574.414978	 26.016100	 5.285000
164.000000	 92.917702	 6.275310	 405.955994	 569.198975	 25.079800	 6.473000
165.000000	 122.139999	 6.275310	 944.398987	 566.510010	 24.782900	 2.013000
166.000000	 81.754204	 6.275310	 993.208008	 551.760986	 25.218700	 7.569000
167.000000	 42.133701	 6.275310	 451.743988	 567.750000	 25.938400	 4.952000
170.000000	 149.718002	 6.262570	 456.079987	 557.625000	 24.561800	 5.934000
171.000000	 150.716995	 6.268950	 439.337006	 560.861023	 24.554600	 10.320000
172.000000	 97.769402	 6.243410	 966.505005	 560.369995	 25.024500	 1.487000
173.000000	 80.248596	 6.268950	 58.074001	 558.820007	 25.238899	 6.011000
174.000000	 115.150002	 6.243410	 879.067993	 586.664001	 24.846800	 3.216000
175.000000	 65.400902	 6.275310	 576.565979	 579.038025	 25.461000	 9.518000
176.000000	 84.649002	 6.230600	 572.500000	 543.887024	 25.180901	 22.903999
177.000000	 367.924011	 6.275310	 573.158997	 520.205994	 23.585600	 4.079000
179.000000	 49.632099	 6.262570	 417.322998	 552.080017	 25.760599	 9.993000
180.000000	 72.871002	 6.268950	 681.385986	 704.081970	 25.343599	 2.783000
181.000000	 124.420998	 6.224190	 87.853996	 549.289978	 24.762800	 3.795000
182.000000	 142.936005	 6.268950	 69.407997	 521.117981	 24.612101	 1.085000
183.000000	 126.462997	 6.268950	 70.762001	 510.067993	 24.745100	 -78.660004
184.000000	 105.042000	 6.262570	 833.351013	 538.929993	 24.946600	 3.139000
185.000000	 91.624001	 6.268950	 657.431030	 541.677002	 25.094999	 1.846000
186.000000	 419.399994	 6.275310	 777.356018	 528.770020	 23.443399	 6.289000
187.000000	 2205.090088	 6.268950	 766.778992	 512.583984	 21.641399	 2.986000
188.000000	 43.537701	 6.262570	 601.031006	 535.513000	 25.902800	 4.894000
189.000000	 83.494598	 6.230600	 543.500000	 523.364990	 25.195900	 8.581000
190.000000	 89.330498	 6.275310	 539.241028	 517.349976	 25.122499	 3.496000
191.000000	 88.988899	 6.249800	 536.705017	 511.572998	 25.126699	 -33.340000
192.000000	 230.798996	 6.268950	 93.837997	 492.838013	 24.091900	 1.016000
193.000000	 235.723007	 6.275310	 118.851997	 522.213989	 24.069000	 7.674000
194.000000	 206.888000	 6.275310	 113.614998	 508.730988	 24.210699	 4.476000
195.000000	 271.506989	 6.243410	 88.736000	 527.077026	 23.915501	 3.009000
196.000000	 49.507301	 6.262570	 632.562988	 527.273987	 25.763300	 6.026000
199.000000	 6555.930176	 6.275310	 35.581001	 659.731995	 20.458401	 3.097000
202.000000	 59.394699	 6.275310	 386.157013	 510.144012	 25.565599	 8.761000
203.000000	 387.214996	 6.275310	 405.403015	 461.177002	 23.530100	 17.448999
204.000000	 76.218498	 6.249800	 51.722000	 500.750000	 25.294800	 4.069000
205.000000	 73.936203	 6.281670	 64.535004	 616.806030	 25.327900	 98.969002
206.000000	 233.647995	 6.268950	 943.208984	 494.983002	 24.078600	 2.594000
207.000000	 56.899502	 6.256190	 597.879028	 495.906006	 25.612200	 8.672000
208.000000	 1684.689941	 6.256190	 368.644012	 502.524994	 21.933701	 2.795000
210.000000	 141.309998	 6.243410	 141.462997	 483.873993	 24.624599	 3.914000
211.000000	 174.837006	 6.268950	 775.012024	 485.372009	 24.393400	 2.071000
212.000000	 52.170200	 6.268950	 457.885986	 485.003998	 25.706400	 2.619000
214.000000	 533.489990	 6.237010	 29.313000	 446.552002	 23.182199	 6.425000
215.000000	 129.188995	 6.262570	 446.519989	 481.566010	 24.721901	 2.586000
216.000000	 128.712997	 6.275310	 733.020020	 480.462006	 24.725901	 3.920000
217.000000	 45.947899	 6.224190	 918.861023	 463.303009	 25.844299	 9.768000
218.000000	 191.988007	 6.275310	 892.114014	 470.792999	 24.291800	 9.744000
219.000000	 121.684998	 6.268950	 368.329987	 468.003998	 24.786900	 15.463000
220.000000	 263.583008	 6.262570	 699.955994	 475.066010	 23.947701	 2.875000
