# id F89 E89 F90 E90 F159 E159 F156 E156
   23       34.7406297198  1.33600713802        73.0122300548   2.25338101361        223.059830419     5.72123511873           9.71378548425    0.599322533535   
   24       32.7195124837  1.20349094353        52.8913057747   2.32314018046        78.7885195772     5.84842279053          -6.25059898477    0.582634113648   
   25       38.8283475157  1.06627050564        87.1997571828   1.78850676966        76.4630098976     2.87989087641          -2.27580201669     0.73584547752   
   26       25.6383604507  1.26208439915        66.4075281319   2.22511301361        267.563035652     5.99014082987           10.2437487033    0.449848183286   
   27       130.060529228  1.42554182686        143.966656952   2.41436708141        144.406160121     6.94554425644           21.3017772606    0.621289426962   
   28       108.548128581 0.606178277746        113.061654234   1.17027364055       -40.0844976581     3.38646709282           9.94935978538    0.637957252283   
   29       67.8906112932 0.849939073127        87.3423860631   1.36991932306        75.7563645753     1.81194153319           18.8979535575    0.670752202598   
   30       29.0556013957  1.06972825086          74.75525522   1.76296677213         35.244507166     2.80344917089           2.25079516381    0.565269166029   
   31       154.465919056   1.1124408831        247.837711874   1.65983790314        242.445550482     4.79996296417            27.218236861     0.68873106265   
   32       44.1749341806  1.46076863612        99.3087251506   2.54386207467         244.61463816     8.14936690515           11.3337696183    0.385740789963   
   33       24.8275461359   2.0907115071        38.5114838229   4.02459263714        144.830967524     9.40324729066           2.16549066351    0.505223883698   
   34       35.8081313946   1.9422085907        66.9792054674   3.71030883308        155.058053676     10.1012382011          -4.66530797826    0.604692107552   
   35       49.5376976708  1.62853226047        98.8421896311   3.37137511361        338.036593797     9.93721698039           8.90860422184    0.445075121199   
   36       30.8310718252  2.34287963827        78.7404075061   4.55642804516          256.0837938     10.1779646083           4.63183334827    0.647963430248   
   37       43.7846615238   1.0375059897        67.8187536078   1.90793858191        156.926940283     5.43053195418           6.06531240093    0.594509457597   
   38        149.57603114 0.931710101947        176.622048422   1.40789996293        63.6348073675     2.43855290177            25.845458276    0.793853853071   
   39       17.7450974187 0.755909522531        43.7612687941   1.59395071322       -56.9507066577     3.84887791876          -1.22898553798    0.540882940091   
   40       28.1018944018  1.18074672426        71.6106454395   2.39874178796        177.558876998      5.7629100694           -8.8595420273    0.708293979669   
   41       100.542232062  1.19877976341        222.231711611   1.84056935488        75.5812706081      3.2430986448           20.3500154864    0.709907561341   
   42       61.4356123887 0.829556285115        113.312990818   1.46633608892        84.4874422961     2.36787824885          -4.50915937447      0.5461244236   
   43       19.4927908511 0.799698624197        43.4427376507   1.43492320653       -111.141716721     3.03986362778           1.46988915339    0.587936647306   
   44       53.3456494206 0.796505352038        86.1524127739   1.47726290895       -0.54166575428      4.1466669473           3.47680799572    0.457425451108   
   45       58.1454151057  1.87007492506         109.95151299    3.5200367733        323.800013077     10.0678465636           10.6812356628      0.5520363768   
   46       29.4587949333 0.858737035373        70.7810725842   1.54214474181       -17.6292554302     3.24742409035           6.00200906995    0.476018859547   
   47       23.2717906008 0.838690873181        43.8587795743   1.38604493175        -35.376900604     3.48023436963         0.0513228818401    0.595229042286   
   48       48.9822076953  0.96245432926        52.8983672375   1.46610521385       -33.2930212043     4.30827082791           7.35331620827    0.588289006971   
   49       17.2468450697  1.40123765874        65.4494190811   2.57983278878        155.434932233      5.9283514846           8.29914768024    0.479610159324   
   50       36.2127889663  1.33299718759        77.4944979636   2.28738023936        177.777502029     7.42893930249           5.26998011857    0.439288076743   
   51       31.5809261079 0.775860823466        55.9632284466   1.45157111724       0.870748065704     2.86000489404            5.2358066341    0.424481917266   
   52       254.728813319   1.3660615377        597.374125954   2.49404636193        721.630483986     23.2083864133           21.8544961003    0.671161722449   
   53       74.3084999196 0.991340662275        112.698502941    1.6286074156         7.7367761259     2.21412021513          -2.16085514632    0.517136123077   
   54        135.53288438 0.884901838705        186.195284559    1.3590245735        67.8487966242     3.23819559932            29.050925846    0.482052889392   
   55        54.768167599 0.896511447005        139.353916856   1.32548221911        77.1354091746     2.46838836787           2.11016812945     0.58566036257   
   56       75.6399152289  1.55136691534        177.672747424    2.3000673192        189.996606007       5.008682157           9.76258679565    0.473046507234   
   57       407.469424359  3.79278762559        621.514450765   5.92891828389        471.686695743     7.68840673654           37.3361465492    0.625473832218   
   58       5101.41404649  23.6890725815        11468.7660019   45.2677785092        7826.00339666     149.156142828           227.630247337     3.76757694033   
   59       40.2944889172 0.954958751173        81.9586928701   1.53663323091        45.3559233366     2.17978400925            12.781202642    0.600995614843   
   60       100.023018551  1.02274988328         102.23035956   1.64669539355        79.5058407612     2.53785778463           20.4639742832    0.518625636245   
   61       45.7886940463  1.04171925958        104.372455788   1.83581129728        134.208155225     4.74897402528             6.426346198     0.48792848262   
   62       241.914509565  3.12350107425        456.070551875   5.67970305882        445.633075904     10.9023965918           10.4334988546    0.611161129643   
   63         50.58644386 0.883834008091        93.3268406432   1.50168283348        78.8226561299     4.04197930216           1.44200557058    0.510287862259   
   64        42.690164565  1.11991607466        64.9401654509    1.7327913781        78.8091686733     4.20164006522           11.0668036573    0.591487731588   
   65       31.0949012339    1.085317684        72.7837755662    2.0115052485        63.2589762686     4.50861756096           15.0910199596    0.607451929779   
   66       27.2967069235  1.24289101689        54.4128999405   2.26638101607        109.591888209     6.16903578242         -0.845959838551    0.579317854382   
   67       35.0879998608   1.5600867144        74.8830030707   3.09484077566        181.591992664     7.11628893654            15.290929769    0.641720290969   
   68       105.598452449  1.30241281941        233.945067582   2.73833646905        252.117250976     8.69301484598           18.7379833527    0.564488402637   
   69       54.0773657181  1.55789459495         77.170993318   2.81117513353        97.0795391353     7.55530225077          -3.65182607905    0.614177737462   
   70       51.7827616296  1.16710058136        78.5129701708   1.97737338919        112.276995552     5.81562293983            3.1994204301    0.641772203157   
   71       28.7245652358 0.737746511535        51.5313515913   1.38700721903        19.1429193922     2.41819178248          0.327095056425    0.651867066495   
   72       23.3424121479 0.980551501083        61.0013192696   1.51654104225        32.6054895607     2.92797448692         -0.459452042348    0.605183237496   
   73       49.4473122105  1.56078742769        98.2967277063   2.93655819577        323.153497083     9.90265319398          -2.73609965543     0.58557957021   
   74       142.859618875   1.6795021706        169.693715348   2.10496600525        118.232081318     3.94977563721           19.4891948527    0.819208932282   
   75        80.420175971  1.07576010369        186.786517116   1.88567549107        209.639020639     6.23839127631          -5.47098420822    0.636052310094   
   76       37.1226648816  1.11212879443        96.2669612364   2.46079650518        151.809079912      6.1284404043           5.82604521807    0.519928331187   
   77       38.3816162697  1.24920597714        98.4589629426    2.4828561808        146.999674818     5.50850971863           7.03100177578    0.563881670529   
   78       56.5340346561 0.757723306188        85.2729482184   1.49475599322        18.1229636526     2.21477173638           19.4164380132    0.512960541277   
   79        61.813058662  1.25023744448        138.269653404   2.25136265328        160.087271185     7.24907949282         -0.727110609618    0.601489188984   
   80       173.954483114   1.4603802498        290.163301879    2.0983357516        186.312252801      2.8172324986           43.9965056755    0.620340721194   
   81       130.199958425 0.763188837007        242.988325201    1.4595986441        46.2737936578      3.6920803901           12.6804084829    0.584995582203   
   82       55.4014651096   1.3262613729        109.384734742   2.40493527729        173.202027327     6.22113482298           9.48764351776    0.569612685233   
   83       866.528740476  6.32505034517        1629.84309279   11.1929455778        1023.60696252     22.9595954455           65.4046912834     1.21837797749   
   84       92.0346648254  0.71980730503        128.672236943   1.30713638811        70.1019550463     2.14008220097           10.1441096424    0.744496204455   
   85       204.537464164  1.16659008481        342.564577304   2.16430801398        266.503909349     5.36882202509           41.4061216887     0.77951693457   
   86       21.4863698083  1.62657864733        55.9508708681   2.55328114889        136.448868742     6.11555783333           3.54990008877    0.540351917565   
   87       38.4483384543 0.818635171403        86.2598539075   1.21895673609         11.634516697     2.65042810614           1.16317169356    0.536908709654   
   88       62.6928507483 0.926040078789        139.371767512    1.4868469011        173.336660572     4.66208222452           5.83517258838    0.544327377086   
   89       44.0128536039 0.842177289374        42.7361636472   1.27301244409       -17.6835940745     4.08501292629           1.05565805948    0.621902388784   
   90       641.508153922  2.00634093051        746.265237781   3.02899769021        449.407362709     7.11783175004           111.263947838     1.52630929507   
   91       58.1294827795  2.68708751389         75.260888262   3.04670964367        56.4470240604     5.87199194335           24.5669146039      1.3039604119   
   92       42.7622410315  1.27502708047         73.809585913    2.2231103617         101.17503528     3.07934339894           12.8412052115    0.588964316623   
   93       70.0526776424  1.02619067569        119.793579502   1.83600993405         114.90861235     3.21830834898           15.8640920206    0.610442832707   
   94       70.4045561343 0.724653387939        144.756049011   1.49940581187        107.176121104      3.3058818457           11.6147273352     0.73885834377   
   95       347.717255133  2.53025703463        710.880303806   4.41339519954        576.953170269     11.9683187511           22.1601188813    0.775738792811   
   96       30.8543307669  1.06459132275        74.1891457368   2.01668626548        89.5353601259     6.11879280782          -1.49354251479    0.507570593306   
   97       61.0015899388  1.13533130212        102.374724209   1.78498219824        70.2821478074     3.63204489808           3.36502952073    0.860816936678   
   98       15.3454753322   1.2410277055        55.0515460567   2.44897125611        32.4178974298     2.77891974731           4.14218237933    0.496223486185   
   99       59.2676856925  1.33055941736        130.847371867   2.32469688345        161.464753815     3.97112174221           8.41731199625    0.386295673991   
  100       72.5573011741  2.76441033875        140.574986432   5.44446291386          243.4613716     11.2109709434           19.8773505158    0.519591576336   
  101       88.5060504094  2.03537315948        268.349184671   4.44978955827        355.090616536     11.8069088342           6.19506073812    0.605056479906   
  102       135.825918304 0.931678878183        242.642653195   1.52157415724        82.7810897448     2.25907165635           2.75027189477    0.513968937809   
  103       86.8653306052 0.941618964799        147.046702364   1.63463341232         48.840607662     2.65162733951           6.53334167327    0.580565180504   
  104       96.2327326901  1.13732535959        135.311688091   1.94333168618        114.278427357     5.64304889922            17.398577798    0.660004897467   
  105       324.785230804  2.07386519119        655.340726367   3.87651413165        406.592118459     6.05779200429           34.9283311511    0.802678951606   
  106       35.7017241335   0.8826470346        72.7436366012   1.95219251588        91.6929125877     4.36995331122          -2.04628013691    0.656567502541   
  107       518.365301726  1.30846950574        1217.53892245   2.64517380877        675.947825373      10.653603236           42.9149370666    0.798615279518   
  108       86.0977337974  1.11828272351        130.031549728    1.8965343057        176.181473414     3.76928648295            4.7627680983    0.703500087218   
  109       195.243596094  1.68374389258        372.330902588   2.90211618133        247.200205824     6.05746157893           10.7284087108    0.712725552621   
  110       30.1819267398 0.868319086533        103.283174502   1.54517487765        160.857814428      3.8699247874           6.04537306686    0.544134080271   
  111       48.5457939352 0.924880343452        131.578557682   1.30644129779        76.3192812941     2.42818715474            13.828709977    0.558235581439   
  112        32.068156443 0.924160727787        60.6080734722   1.88564809409        109.374524235     5.49910626303          -5.51749591767    0.538103249814   
  113       54.3227124877 0.784068168394        75.6414486987   1.53965808138        16.8529755073     2.06111405546           6.90300302356     0.60722048536   
  114       39.8430744968 0.866573594819        66.9903200941   1.30158302805        75.6569672038     2.48726115889           8.14502946046    0.615004975269   
  115       28.9375034057  0.87354683383        68.9272268175   1.53648041243        71.4902982831     4.26335194438          -9.55500210546    0.532146482828   
  116       71.2988305739 0.777008338335         94.017564417   1.23798455022       -6.69716550585     2.83703107627            24.227849662    0.549920886297   
  117       22.9886500177 0.704010020511         54.120814214   1.40491562478        36.7487742355     3.71082177117           3.06036579942    0.447802832922   
  118        48.135623163 0.925011023873        124.351914775   1.42971211808         78.652504761     4.20404154513           15.6310531375    0.550388072326   
  119       67.0397447026 0.805471994426        83.9021624339   1.44009282888        15.7094084414     3.05428989458           14.9916184669    0.609248218854   
  120       67.9751763327  1.02256872272        139.750016916   1.91430771955        44.8447823202     4.36768429985           7.37011693323    0.623989202607   
  121       54.5752711818 0.716167131419        75.7576759267   1.48544443673        36.9094487197     2.40625706384           17.1660637173    0.515518932588   
  122       246.729376709  1.91503309384        480.275450341   3.17703142219        335.906335698     8.05615595537           23.0599718617    0.671773540416   
  123       45.6901881617  1.27207591664        55.2152676265   1.85708739692        7.98955280989     2.12543506777           4.46721961524    0.542324523393   
  124       61.1009795569 0.989998885934        94.3193154324   1.62848556013        25.8941542878     2.11535884154            -2.745446469    0.541582079325   
  125       71.3786001472 0.772887992201        136.268215024   1.32791796379        36.7497765814     3.27362704849           11.2500480866    0.498195250792   
  126       78.3121928709 0.951872110083        72.9079100995   1.47620093168        92.9803878319      3.2482636575           19.8216472733    0.618061767431   
  127       36.3268667347 0.943939922809        76.6307895034   1.55220795111        73.2072519744     4.11522513523          -2.24556387453     0.64676685317   
  128       76.3683646667  1.09669006389        101.345485239   1.61510341729        50.5664524144     2.32781050244           10.6976926591    0.445425344508   
  129       134.904792784  1.06710414194        197.467992591   1.58936244307        75.4828478205     2.78236422372           45.6971665578     0.70012785467   
  130       70.6994765976 0.866416167925        129.104948118   1.67005501659        97.1388181478     4.12087576083           9.95072798771    0.498044531826   
  131       388.297687014  1.24838271534        1674.39489962   4.96836938801        1356.27751612     24.3840896877           17.9537659576    0.623950935495   
  132       16.3856431169  1.15947197816         109.01815783   1.93493544861        73.5290327339     2.43181837483           2.31440582263    0.526570853903   
  133       19.4275555086 0.727934566003        33.4846282568   1.33781817581        23.6257127704     2.43941881176          -2.70321991754    0.611933841383   
  134       306.274410352  1.23355949798        971.846665703   2.89861742947         640.99319122     11.1232255133           12.8143796187    0.725162773088   
  135       72.0811102633 0.813036421853        119.474745985    1.3229115843        107.108807601     2.18079995902          -1.50554426166    0.674032829585   
  136       122.176403308  1.30599914727         209.82422448   1.83527068724        167.023974649     4.48784697729           21.2000473875    0.619992726155   
  137       81.5007904744 0.834523979618        74.1165436565   1.36096908912        63.8386179578     2.10135497771           19.8380800891    0.517893156783   
  138       141.731865618  1.33363207736        288.056084727   2.21800217501        26.7881590138      6.3422543792           24.9333267376     0.52199457114   
  139       53.4286511549 0.808786282513        122.317339761   1.42358838354        42.8896091336     2.47550995282          -9.74972637178    0.750902642593   
  140       235.219014491  1.16216728446        487.626777441   2.07968438963        265.849220534     4.97827691763           23.5374571811     0.82216830583   
  141       796.441170701   6.8520508683        1582.64911805   11.8759798558        1318.01937511     28.6397683581           62.9778139688      1.3154411201   
  142       37.3569638645  0.79933556323         56.329700003   1.49321224358        86.3177793187     2.06035064391           4.74309548758    0.512636765609   
  143       51.8507442445  0.88482386883        105.082908923   1.43795592535        23.8020259383     3.31233302013          -4.43597409703    0.496243198422   
  144       61.6602812411 0.786860188863        58.2422109192   1.35053475198        70.7591530244     1.95955269259           15.0460560989    0.566486741793   
  145       84.6518828206 0.862335437674        116.435350119   1.59773434781        90.4565185311     2.37883360281           16.5743042641    0.579854078593   
  146       23.3997669502  0.76129015663        51.9047881978   1.31850306757        67.0580676625     2.58727023005           2.49613745674    0.514975424561   
  147       115.354607087  1.32745492343        177.047405596   2.57257034606        52.8385083046     5.07741161207           7.51861849771    0.534332697517   
  148       34.0873109322 0.848390535573        50.6925051073   1.30161499523       -13.4910309615     3.35042884283           5.91183215159    0.675673866018   
  149       453.442780595   2.6603393416         2128.8757931   10.5754141989        2996.31871056     61.7053710975           5.06055208489    0.709566430966   
  150       98.8568349384  1.46176573649         183.98732177   3.84426836115        282.761964225     26.6264546626            9.3574350698    0.688560441734   
  151       231.285177211 0.826256759918        540.777383592   1.54868476558        238.841872169     3.17474689868           18.8941836277    0.742735412061   
  152       101.659213986 0.957629224582         183.65206555    1.7189885564        58.2014531326     2.32650957017          -5.33524787928     0.58442951333   
  153       203.563145635  1.20520399619        202.745504207   2.31669547034        64.1205253854     3.09800745517           53.8563014092    0.823935563024   
  154       22.9958798073  1.72272748807        125.396064871   2.30139982005        41.1756754691     2.61069437855          0.809650191681    0.763332122426   
  155        182.79093713  1.00234783757        885.742967719   3.61525725657        1003.05311033     16.5837650282           26.9205601703    0.491046771466   
  156         17.28014071 0.825689965521        34.7291762139   1.27842110137         30.769676867     2.14214582211          -6.92951981774    0.732546434925   
  157       108.094589311  1.31643101211        420.602809654   4.46461616074        530.142543194     12.3724780116           8.53579596712    0.645317814523   
  158       1006.88377776  3.71360998385        3283.30743144   9.79606007779        2220.43896729     39.1224756708           34.7034274857    0.908243611544   
  159       173.530109049  1.04188953277        331.721771467    1.5541203105        349.556826753     8.77568104521           19.5762549104    0.791735728178   
  160       40.2250021498  1.19889785449        76.1182168549   1.66247825447         20.613187458     3.43206307016           4.24155355331    0.671298493986   
  161       132.367419052  8.30647407153        424.893829064    29.386914994        1697.52412465     83.2347089596           13.7730916359     1.06785082007   
  162       13.4480072958 0.861500653968        73.3996267804   1.47875271743        19.4080273181     2.54228978385           12.2841306555    0.542165309363   
  163       71.6138241022  1.00568676445        108.309515824   1.66883617714       -31.3662864619     5.83787576095           18.9890968663    0.521677822292   
  164       32.1237518389  4.07993433236        97.5048089253   7.49203907348        494.996024157     28.6078090659           6.77801393091    0.746546883027   
  165       24.0155036225   1.0880970454        53.9666681685   1.99977198545        51.1098830846     2.29836097843          -9.39706086227     0.52324687842   
  166        5.9328234296 0.636344962698        32.7512228513   1.22018900037        120.827372209     3.25270901062           4.85393015425    0.598573589401   
  167       24.4169350326 0.857862250983        43.2252590847   1.52962608537       -57.4304653168     2.37360060801           9.04840509461    0.489210997806   
  168       61.9662253164 0.872175900839        108.364856879   1.50417806529        139.440048346       2.962894372           9.52851013914     0.69201046837   
  169       29.3107053787 0.864586131649        72.1028629811   1.59035918082        33.6754616127     1.66537848079           6.42425663537    0.473283382822   
  170       48.3519320042 0.911082316787        54.6163638187   1.57804491035         118.52792888     2.86226470878           7.48834409845    0.453434831488   
  171       236.442862682  3.18535095838        702.531745986   7.80784356982        713.065939264     14.4876687763            28.926605958    0.864206542722   
  172       62.5591071036 0.890711426375        95.3947041131   1.50887986472        26.1559109472     2.37482839907            1.3116979561     0.68384342713   
  173       82.3456922275  1.54296174718        106.815164622   2.10882533822        67.4359282785     1.99830290768         -0.939824477306    0.587300629922   
  174        85.125827352  1.34173628153        94.7490378017   2.00648179076        31.2381560543     2.61611953237           19.1383845456    0.466123906426   
  175       30.7617139013 0.842218323896        111.557500955   1.53114019132        150.663394642     4.00457309662           5.23807967775    0.626128562951   
  176       52.3142833123  0.95086982909        68.5977866852   1.63567504843       -24.7426915527     2.94827022048            18.303796813    0.688220154845   
  177       22.0505336746  1.34504651289        52.5262859276   2.14005693589        21.2259851748     3.32064600775           7.35500909753    0.529929529701   
  178       32.5994380443 0.832293421385        48.8309821698   1.42045216857        22.9161928963      2.3216603392           3.62732507433    0.602880427677   
  179       100.874648608 0.921968880649        261.823491728    1.4451975748        131.553744749     2.68274807762           10.2436990458    0.592960349237   
  180       31.7642207065 0.864418758411        62.8475649602   1.34137654971       -25.6008735388     2.63215777676          -6.70949988483    0.660142581309   
  181       14.6798028533 0.882302666517        62.7959876087   1.69038744767       -33.4372175535     3.97748436455          -5.03470427703    0.591432120698   
  182       182.319592044  1.73284154761         383.91265979   3.42068076137        347.921578088     6.36456503224           34.1000237301    0.930736016751   
  183       47.8521238898  1.07702477379        64.0988864357   1.68011814504        103.064489227     4.40549503362          -4.45930591201    0.590191174091   
  184       67.4088244461 0.819722331477        99.4954140463   1.78189983823        47.8443966212     2.62040203097           1.05262850254    0.623942494144   
  185       22.5943642525 0.853946853161        59.6101489205   1.83716556037       -29.1336386207     4.96326293969           8.90090416115    0.517460012257   
  186       55.3381074757 0.838730222156        96.8018575758   1.32684748338        10.1052915419      1.8927427111          -7.65025695169     0.67352733939   
  187       27.0372539089 0.972580507177        43.5918247162    1.8481648208       -16.8549994259     4.12349248362           8.01760908791    0.475488460344   
  188       38.8131588985  1.12180852831        40.8875384563    2.0336570459        30.1280031534     4.64128353364            6.1428564043     0.54539852141   
  189       1047.20949962  5.43442998501        3011.01560929   13.4371643447        2123.84004942     40.2320651674           113.622651957     1.86053196242   
  190       106.348801755  0.82957044392        194.099366793   1.72146196821        98.9836184025     2.69723315079           19.2057380167    0.497157038208   
  191       52.5300857139 0.819272359486        59.1888123682   1.37671839734        20.8920621269      1.6412614661           8.31977081256    0.535518498625   
  192       73.4428416398 0.895643594079        161.233191689   1.39281722494        80.4869308508     1.98413861102           6.05187976538    0.642419141105   
  193       103.963446794 0.900328336906        128.361426382   2.06507847255        5.25921932255     4.36336794305           20.7716475358    0.560213905561   
  194       55.9736410843 0.838870472313        92.8634251099   1.35390941594        97.6344497964     2.10370550295           11.1008197682    0.675822491619   
  195       18.0627410568 0.834294578643        42.9469466296   1.82097587351        24.1712669571     2.73999818049           5.32874965188     0.54223995608   
  196       40.5322087135  1.45303251271        78.1623481527    2.7276082872        160.212108157     5.66723001374          -4.49962436299    0.655238348322   
  197        43.321108673   1.4612420034        87.0332388696   2.69005576179        121.046086512     5.54322662403            2.8703027701    0.435377258519   
  198       79.8072152245  1.68991616586        142.322290643    3.5016674047        287.163043263     8.27981923898           9.27531908084    0.594340006973   
  199       94.6430488591  1.72448004283        169.461809566   3.46754161482        245.269288206     8.66832281339           34.1057556998     0.60339420329   
  200       36.8864600696  1.32760007658        82.8506855599   2.52758540522        49.8813066397     3.76278614023           -3.5174470113    0.577372278942   
  201       50.3309335071  1.01148501473        30.4056204281   3.33621313524        62.4711666538     5.14855034271           20.7584533163     0.58364763008   
  202       58.4132943034 0.877989578899        285.796853811   1.64470325161        319.257873145     5.97653674589           8.29429719617    0.621915739412   
  203       283.834452119  3.41153210424        311.781245099   4.03939549465          241.9199079     5.92502681071           93.9582690531     1.63751567623   
  204       19.8678378569  2.73491120048        74.0919870196   3.22850816475        109.563860922     6.58050373359         0.0061224885705     1.33086200557   
  205       19.6651740893  1.00259771933        92.9126381911   2.50964655224        364.821058097     6.39923009048           24.0256227609    0.602769333019   
  206       70.8020518643 0.986204790051        127.854801266   1.68628123477         39.178971082     2.63671204603            10.722345674    0.620800128024   
  207       20.0722570285  1.31768417882          45.41913425   3.22047970142        35.9093485879     3.71613703821          -4.51165717189    0.599891388823   
  208        66.098917338 0.911775302355        94.6974990112   1.58415089795        94.7720281483     2.70632038469           19.3492346609    0.573450736231   
  209       114.573280637  0.79664520295        316.622639567    1.5676440406        206.643114723     3.66689665509           12.4568139082    0.696748459672   
  210       29.8259353129  1.21362564854        57.8272049078   2.37859819315        51.5982985771     3.36125467804          -6.29643104958    0.525786427251   
  211       23.8021015427  1.11202620372        51.0716289563    1.8482015803        0.24579059715     1.52202122116           8.37762061736    0.602507661375   
  212        18.805230733 0.756752984071        40.0532218144   1.34267859064       -4.81459588998     1.98026407989            1.8673111219    0.534241529307   
  213       107.847729086 0.987349623581        143.291794431   1.65071670951       -24.7377998192     4.77111980101           37.4297732137    0.728107759607   
  214        91.884616382 0.793134391963        111.888102894   1.63347219182        10.7340114254     2.56926751488           8.06243179323    0.755546379223   
  215       213.467377499  1.83586696979         311.78680903   2.64621276509        330.377462588     3.36269753842           61.3412994819     0.98372829043   
  216       72.3463724915   1.2895961893        117.079136284   2.51302064685        101.373618909     5.03719731865           12.3290197311    0.521987347205   
  217       36.3486408049  1.59855798623        90.5421694428   3.23446230633        91.3616873734     4.22042326444          -4.41544538332    0.644131170261   
  218       85.6767555743  1.34877843522         171.36635855    2.7969323873        147.113167574     3.61950670633           8.19735867131    0.710056277629   
  219       44.6655200672 0.986761084554        78.8250661178   2.42087062081        55.5714190079      4.4558860359           18.7347322725    0.731682072916   
  220       38.5571564913  1.09728785824        69.7842193128   2.50842895787        121.575825125     4.64408530986         -0.941294202665    0.618419143432   
  221       124.947474594 0.823243340344        526.246764527   1.50916706245        481.746369879     9.69546211044           3.09081585259    0.484342273176   
  222       159.431304617  1.22252599016        699.467839808   4.00093839269        888.762053246     16.7410772955           3.85539942998    0.614632036001   
  223       87.8648131936  1.33706317609        117.775706976    4.6043391213        188.062692982     13.4307097943           30.6604144754    0.486248073569   
  224       25.1260530311  1.22067552037        72.8594137539   2.83403386672        67.6740932169     3.29353932257            16.607065175    0.533134953712   
  225       2677.86201211  12.1508672472        5611.72275327   22.1514899721        3816.14651614     71.2106912277           137.095351836     2.36633287197   
  226       146.790584907  1.52316294664         218.78943139   2.39359559627        162.347018883     4.99893928484           23.2446821079    0.573563343092   
  227       33.1633314639  1.01266842942        77.1230571282   2.33623375073        117.125435049     4.84185889225          -4.81190329874    0.542193166509   
  228      -1.28387284029 0.825517989702        34.6666273867   1.37920715952         38.237896282     2.51216813488           8.36583072488    0.425265639672   
  229       43.6300985283 0.864214699277        122.404104825   1.44114527249        128.480931125     2.69618440728           5.85567582671    0.587465564307   
  230       81.1640790515  1.20029424436        176.519793719   2.13488377494        164.785025741     3.92640611419           5.64109622842    0.593598295388   
  231          53.9631237  0.81292604076        257.245639958   1.62504770049        258.969849176     5.87512432947           9.33990113413    0.611574476147   
  232       71.6109562708  1.18516574084        134.522476624   2.40517291963        34.5078125718     2.45128105625           5.71422867548    0.613562119078   
  233       58.9136748138  1.45022972547        100.066165797   2.49131009814        49.0005547794     3.96400362585           6.06085279549     0.53902737005   
  234       60.0017093092 0.983051407394        124.818553756   1.51220341618        76.5373156249      3.0999313338          -2.25312113277    0.620290803688   
  235       18.0582669233 0.981940275354        58.3597200375   2.05838771591        68.3664823605      7.6446575886           12.9748948623    0.547232561012   
  236       36.6730912069  1.08848734797        67.8296701702   2.37146078268        163.082984537     6.20051458188           5.35651918664    0.400188354304   
