|  id|   xcenter|   ycenter|aperture_sum_0| aperture_sum_1|residual_aperture_sum|
|long|    double|    double|        double|         double|               double|
|    |       pix|       pix|              |               |                     |
|null|      null|      null|          null|           null|                 null|
  146 872.849976 575.023987  111.480510074   33.6881814337         102.319408741 
  147 325.824005 575.245972  2.91807692438  -57.8571521229         16.9032525203 
  148 159.453995  568.64502   205.28949453   99.8054907119          179.41132537 
  149 446.710999 574.414978  29.2792547974   39.2923871429         18.7011888604 
  150 405.955994 569.198975  46.1103572847   7.41622736911         43.5918438435 
  151 944.398987  566.51001  35.3768754731  -105.908057827         61.5112183385 
  152 993.208008 551.760986  80.6184706594   176.724833228         35.2920529221 
  153 451.743988     567.75  19.3260000025   84.8314903841        -2.76615030963 
  154 456.079987    557.625  119.463615604   70.6885193167         100.947367113 
  155 439.337006 560.861023  165.270186134   74.6827730621         145.744032498 
  156 966.505005 560.369995  16.2598204909  -129.344110405         48.3197233165 
  157  58.074001 558.820007  78.3671206704   96.6953072703         53.2753287554 
  158 879.067993 586.664001  142.446857431    44.657738266         130.512218765 
  159 576.565979 579.038025  32.2218255614   64.7493171036         15.2072420245 
  160      572.5 543.887024  63.8382910129   82.8484098341         42.2475418078 
  161 573.158997 520.205994   215.59793537   127.344311529         182.756864354 
  162 417.322998 552.080017  29.4363390098    41.662421816         18.2590346764 
  163 681.385986  704.08197  69.1986613973   51.0564967873         55.6461637872 
  164  87.853996 549.289978   116.08093402   73.7073321374         96.8014103856 
  165  69.407997 521.117981  114.301410392   134.628788915         79.6185357103 
  166  70.762001 510.067993  95.7319628103   78.2652880447         75.3000078551 
  167 833.351013 538.929993  66.6684784182   6.77173636108         64.3129177653 
  168  657.43103 541.677002  42.5401545413  -32.8483950683         50.2021283534 
  169 777.356018  528.77002  310.375627852   73.3978483575         291.174353944 
  170 766.778992 512.583984  617.836432441   179.280762672         571.863774765 
  171 601.031006    535.513   32.805950719    39.883938234         22.0783172963 
  172      543.5  523.36499  73.4340689501    100.27572112         47.4370069655 
  173 539.241028 517.349976  77.3042660595   118.496579565         46.7002512236 
  174 536.705017 511.572998  55.8666041795   67.9409896109         38.0450397419 
  175  93.837997 492.838013  136.343838816   20.7742017766         130.447901722 
  176 118.851997 522.213989  182.130226775   223.291980867         125.029794425 
  177 113.614998 508.730988  136.644704965   153.900177101         97.0892620115 
  178     88.736 527.077026  164.608931649    82.162206182         143.191681836 
  179 632.562988 527.273987  23.0562122008   14.9765952899         18.6261390681 
  180  35.581001 659.731995  5150.62981387   933.202380154         4914.03598674 
  181 386.157013 510.144012  43.6271059222   55.1134296729         29.0488554047 
  182 405.403015 461.177002  271.377509407    172.06410942         227.229506775 
  183     51.722     500.75   54.932898844   49.8090649224         41.6958012907 
  184  64.535004  616.80603  91.1898917291   148.158266643         53.0862305802 
  185 943.208984 494.983002  183.874734201   15.8191420783         179.231631954 
  186 597.879028 495.906006  30.8250418457   43.6057042502         19.1563989413 
  187 368.644012 502.524994  589.177151226   93.6587623821         564.853117821 
  188 141.462997 483.873993  119.369875973   33.7608365937         110.190404546 
  189 775.012024 485.372009  30.8373697689  -58.8326670776         45.0691940842 
  190 457.885986 485.003998  31.4728357927   12.4913447513         27.6711321788 
  191     29.313 446.552002   350.31965102   469.771359527         230.899494288 
  192 446.519989  481.56601  85.1572694236  -4.57623168938         85.6709234086 
  193  733.02002 480.462006  61.4438240596  -2.41182256269         61.4102299099 
  194 918.861023 463.303009 -4.77288903635  -13.3138025234         -2.0500319565 
  195 892.114014 470.792999  113.796724648   93.0559783572         89.6250988581 
  196 368.329987 468.003998  99.7165319846   62.7938696176         83.1963628243 
  197 699.955994  475.06601  57.4938696813  -65.7759529513         73.4812309681 
  198 606.616028  470.57901   82.655733497   35.1219448108         73.1321201397 
  199      3.327 442.136993  114.351392599  -199.903372506          164.25146441 
  200 722.471985 454.813995  213.720547709   92.2267093234         189.758593893 
  201  65.438004 455.627014  83.5149867871    41.818279537         72.2982754645 
  202 995.450012 459.447998  57.1355971493  -14.8169096702         60.2384990978 
  203 551.728027 453.664001  232.924247326   79.0865943637         212.284633686 
  204 945.802002 454.920013   1.7321693989  -11.9903426557         4.12040353935 
  205 116.179001  453.29599  18.8436967179   -41.709987888         28.7462312826 
  206 234.783997 476.455994  46.5672220288  -50.5649352775         58.7086371186 
  207 396.707001 487.725006  140.733061339   79.3747369854         120.020593861 
  208 377.760986 443.145996  29.7144159805   18.6666287662         24.3513566059 
  209  378.46701 491.553009  306.225690509   79.8177949932         285.401200464 
  210 110.918999 441.933014  136.613503131  -31.7444921253         143.996366668 
  211 514.846985 415.962006  69.3322956387    114.21427147          39.811017467 
  212 519.661987 426.830994  56.9364277166   106.359496503         29.4011469687 
  213 544.367004 434.274994  49.7653097587   97.2781698031         24.5261471688 
  214  461.03299 427.757996  63.4136607315   102.501171462         36.8539169815 
  215 457.848999 415.154999  63.2939888315   114.713253088         33.6465483939 
  216 459.009003 503.651001   63.974865364   53.4219676239         49.8242832757 
  217 392.764008 424.372986  75.9752101368   46.1176393914         63.6714507918 
  218 812.473022 432.454987  13.7726836005  -55.4724794319         27.1549197307 
  219 500.692993 420.192993  59.9109118123   111.024055318         31.1962463169 
  220 163.199005 427.570007  12.0095125515  -20.4154322691         16.5279421892 
  221 168.848999 424.027008  7.04157615433  -38.7723723822         16.2013654651 
  222 821.481018  423.13501  73.2032338504  -50.5052609119          85.329560903 
  223 531.744995 431.766998  74.6925948572   112.014869118         45.7274124899 
  224     31.086 412.937012   193.29311117   121.622368285         161.898773458 
  225  521.28302 401.908997  43.6404935273   87.8353662969         20.7888447128 
  226 325.425995 400.674011  6.85702757719  -40.8277504615         16.5364976666 
  227      5.995 396.385986  89.2998237509  -5.08770850358          89.942799281 
  228 557.872009 399.290985  61.2847088218   63.6730521571         44.5422475824 
  229 426.397003 410.053009  244.793809652   172.509806899          200.53311709 
  230 954.297974    384.444  69.9180497412 -0.123895173064         69.3059771601 
  231  90.000999 383.783997  92.8835744246  -21.5275040668         97.6831797465 
  232 541.104004 378.647003  82.8459761787   82.3774618083         61.3743012399 
  233 465.200012 383.121002  52.3154957529   60.6229226189         36.3442277597 
  234 437.393005 381.516998  58.1106873847   21.7855741406         51.9590354019 
  235 627.835999 376.817993  81.7963424779   55.6808613015         67.0746228277 
  236 758.541992  370.03299  70.6550611987  -45.1580790629         81.4294094332 
  237 801.755981 367.106995  2076.27861981    205.60240598         2023.65081084 
  238 408.442993 360.541992  171.718027825   53.8993805005         157.446736901 
  239 540.906982  361.95401  66.9554711582   112.890451685          37.768906927 
  240 533.801025 361.209015   58.096874606   112.566607519         28.9921909739 
  241 295.731995 359.882996  3.99231076631  -56.9407394636          17.745781038 
  242  457.40799 358.753998  86.0617265917   25.8883232294         78.8727375553 
  243 514.094971 318.238007  62.1144955748    100.91592219         35.9555654678 
  244 498.414001 323.117004  69.7646708392   93.0796678624         45.5870554066 
  245  479.34201 334.632996  98.6557280784   110.905662232         69.9709970324 
  246 491.201996 347.899994  66.3104389704   83.0182921401         44.6767368069 
  247    506.819 345.463989   85.368246177   99.5749946633         59.5483555238 
  248 535.010986 351.812012  65.7748702514   113.690797143         36.3859470699 
  249 696.460022 338.463989  3571.04910276   424.159542567          3463.1614153 
  250 630.640991 341.595001  82.3056349427   80.3653123857         61.3427108702 
  251 624.549011 334.630005  62.3749826893   99.7388252397          36.513669194 
  252 234.186996 334.372986  2500.62158679   229.545946592         2441.93990483 
  253 521.166992 337.860992  70.2873798798   93.8136488885         45.9241850471 
  254 820.679016 327.424011  123.280266323   57.8348873096         108.013923801 
  255      5.444    325.763  205.801207072   14.8804905203         201.395433022 
  256    167.987 320.121002  89.9408589808  -14.0414014557         92.8476818154 
  257 353.053986 990.528015  59.0735845985   -14.499565987         62.0962495269 
  258 131.397003 260.589996   104.60185123   94.6530989604         80.0264102553 
  259 573.424988 301.869995 -82.4548152664    1814.7409233        -541.936412321 
  260  328.46701 317.651001  7.64252271616  -45.4251919707         18.4844076464 
  261 634.059998 257.200989  116.774638335   116.834040252         86.5909791184 
  262 649.010986 297.225006  74.5893971756   152.700416267         35.3373011588 
  263 663.184021 276.089996  188.753790199   172.411257904         144.518014717 
  264 661.117981 264.200012  307.832323407   264.741985509         240.251692353 
  265 522.642029 301.341003  55.3535892624   87.9263856685          32.478927155 
  266 512.439026 298.457001  56.8170898397   104.619962493         29.7216320117 
  267 506.898987 306.333008   62.671942985    106.19872536         35.1773115334 
  268 913.606995 296.346985  50.3426068984   11.3305459193          46.834399088 
  269  38.752998 298.050995  114.769768787   -27.361508197         121.044440832 
  270  499.36499 291.312012  51.2130239814   86.7740748469          28.629711573 
  271 514.903992 283.951996   53.785137697   99.9556034062         27.8690141171 
  272 519.469971 277.428009  66.2814106815   88.6651707519         43.2199545184 
  273 523.640015 289.958008  55.0520571306   93.7722657922         30.6993255795 
  274 241.731003 289.364014  133.910919965  -15.3498036575         137.148558566 
  275 153.572006 288.130005  61.4218139853   30.7723919178         52.9979394336 
  276 151.537003 283.845001   53.659487646  -101.733958839         78.7384533844 
  277 938.609009 286.631012  26.6109337834  -27.1405715865         32.8297443251 
  278 136.205994 284.910004  36.2476235302   21.7631138373         30.1016503993 
  279 686.106995 277.636993  119.082693276   32.0861501564          110.32664874 
  280 533.588013 279.210999  53.9197389566   102.478919543         27.3656213709 
  281 813.309021 281.914001  46.9927711962   -41.613604566         56.8709362493 
  282 623.976013 274.118988  41.0076581698    81.284619192         19.8122970184 
  283 523.348022 264.285004  59.7563548843   116.208223028         29.7309269853 
  284 546.538025 255.835999  102.226925572   120.614029176         71.0875358227 
  285 887.159973 257.776001  1423.30938318    180.10063012         1377.12943063 
  286  83.012001    263.763  116.726252531  -1.33815282834         116.421192255 
  287 277.906006 257.273987 -5.04026285669  -75.1125843563         13.3077677039 
  288 548.450989 243.716003   58.428322978   96.0873650544         33.4902428728 
  289 936.817993 316.036987  19.4370047579  -22.2655210607         24.4232099321 
  290  37.740002 250.046997  14.2164262222  -20.2176902005          18.684858853 
  291 498.617004 268.563995  96.2773574581   92.1007942014         72.3472399587 
  292 590.202026 246.134995  56.2842492836   82.2302777538         34.8497882884 
  293 709.672974 268.811005   43.760421328   16.0883032599         39.0492645012 
  294 665.718994 236.074005  53.5401545335   47.1466708839         40.9762153741 
  295 468.088013 240.164993  110.724139424   25.5302181111         103.625693509 
  296 745.216003 226.205002  122.969987074   17.5651561557          117.88542349 
  297  530.69397 224.966995  55.5777339301   48.4191437453         42.6920633608 
  298 959.442993 224.899994   24.098744585  -24.4164827042          29.628797839 
  299  66.370003 218.259995  7.10584818395  -31.9024103326         14.5286396827 
  300 731.491028 212.654007  66.6052933304   22.7089881813         60.2201657975 
  301  740.05603    212.625  47.2556549767   44.7822867754         35.2895255277 
  302 718.083008 214.817001  93.5297025453  -93.3008153417         116.476436446 
  303 718.325989 210.307999  13.3115289218  -77.9078437933          32.366311498 
  304 395.924011 214.076996  22.5929748281  -15.1136942297         25.7709156381 
  305 324.032013 212.636993  26.2127810908  -62.7870462851         41.4444286921 
  306 703.640991 209.794006   51.483341625  -37.9666720194          60.439418054 
  307  37.543999 212.802002  90.9945604964   11.4940416029         87.4450145181 
  308 288.458008 209.261002  9.41826509961  -29.0382842553         16.1168923754 
  309 108.003998 207.705002  20.3673142824  -1.71271399441         20.1569578676 
  310 431.325989 191.376999  77.9634649785   43.7996604374         66.2457822876 
  311    449.388 175.662994   113.48399828   64.9423508202          96.420608193 
  312 802.304993 196.289993  202.501063846   18.4597434927         197.190313241 
  313 788.932007 184.175003  2359.56822487    294.21433616         2284.53581923 
  314 708.004028 193.261993  59.6410605433   1.20824406187          58.692170536 
  315 835.580994    187.041  66.0591827165   8.99547827231         63.1413722569 
  316 548.982971 195.531006  62.6675610283   6.34854186057         60.4190006639 
  317 497.744995 181.639999   32.605409917   19.0333367146         27.1496322858 
  318  97.626999 177.533997  20.7658993677  -8.22144359255         22.2012069302 
  319    481.638 174.186005  68.3219383074    27.766323026         60.6581167298 
  320 144.929993 262.209015  72.9955485982   74.1687137342         53.5993694687 
  321 740.692993 163.968002  64.4484771176   62.6493605372         47.9648455619 
  322 679.859009 159.988998  513.164522354   75.2682215067         493.490344223 
  323     82.513    159.263  106.568782523   29.1240523088         98.5616733441 
  324 888.150024 153.229004  205.784784436   85.7701797962         183.455296357 
  325 452.223999 145.354996  86.0106688274   35.4182151439         76.4121466254 
  326 513.757019 145.134003  55.0154572028   75.8298395552          35.199279841 
  327 508.601013 144.595993  102.321532969   33.4588719513         93.2184101323 
  328 432.204987 142.529007  50.7286982704   34.1678389541         41.4463205668 
  329 103.496002 145.906006  31.3103132163   11.9969875432         27.6336026348 
  330    412.931 138.619003  543.610152453   139.118102846         507.792201854 
  331 574.877014    156.291  160.161842934   88.4859332135         137.145705102 
  332 863.674011 137.065002  95.7283179067   61.1339684442         79.6278373394 
  333  771.79303 141.067001  27.0323429883   2.82044681884          25.675824432 
  334      1.833 131.953003  28.0694184308   13.0107773609         24.1363817324 
  335 522.476013 133.884995  137.464970747   76.0387220116         117.595979648 
  336 632.653992 125.225998  2155.92090124   288.313179224         2082.38054121 
  337 535.046997 121.870003   295.92392532    161.02710178          254.56651425 
  338 481.417999 119.447998  80.9893306669   21.9285623665         74.8015256116 
  339 879.109009 119.926003  47.9747632744  -4.19549666472         48.3921524038 
  340 394.066986    121.084  4334.38212678   566.516668749         4190.50093384 
  341  49.481998  91.650002  286.470685686   103.751136486         259.594901397 
  342 870.655029     83.848  878.257202824   83.2460381215         856.565917479 
  343 548.827026 987.942017   191.00752956   26.6587369061          183.62374951 
  344 677.341003  73.751999  478.106561014   194.753538229         428.221774407 
  345 102.593002  78.071999  34.7475218572  -8.57857234005         36.2731256759 
  346 207.240997  78.030998  40.8879368324   39.6922579242         30.2087677646 
  347     84.708  73.973999  53.3086454856   2.57481579721         52.0142321554 
  348     14.482  66.839996   425.29926727   29.9988300715         417.070979713 
  349  83.038002 982.585022  85.2134237602   18.0614498886         80.0033775142 
  350 443.042999 981.661987  30.4170551156  -6.47891611395         31.4117828909 
  351  544.27301  64.809998  65.7632883905 -0.092568952134         65.1432953032 
  352 439.811005 969.991028  64.0631396872    15.169573565         59.5842740227 
  353 450.067993  58.773998  91.8768895558   42.4021914801         80.5125422258 
  354 808.031006  56.962002  138.039007027   26.9449684924         130.582856324 
  355 243.841995  59.314999  38.9323437028   18.4395054726         33.6267100695 
  356 723.940002  56.147999  43.5646706929  -8.63791427344         45.1052784967 
  357 170.526993  49.435001  35.7300457613  -11.6504812115          38.032349502 
  358 119.322998     45.569  58.5398620476   4.15661863901         56.8455064681 
  359 673.432007     43.264  41.4937669087   22.0380578344         35.2782770734 
  360 837.049988 976.531006  186.906787199   131.348506216         153.053297575 
  361 821.867981 972.629028  134.018861794   97.6240595556          108.69224461 
  362  972.18103 974.689026  16.3962366572   18.4736041782         11.0819815241 
  363 478.106995  40.367001  14.0246609207  -13.3862895765         16.7658455912 
  364 213.149002 963.275024  125.735415295   88.5023624066         102.715123514 
  365 582.627991  37.040001  133.589594413  -6.86352466743         134.681566425 
  366 762.502991     35.076  23.2418689692  -14.4157142815         26.2433328738 
  367  82.397003  31.167999  16.2523297532   -6.3921725443         17.2251253272 
  368 253.128998     27.437  52.8151284028   18.3757577519         47.5256127117 
  369 116.133003     23.434  78.8669351771  -2.88986604684         78.9542093058 
  370 743.700989      89.18  40.0144799297  -16.2220262839          43.472650869 
  371 174.585999 972.830994  38.1992956414   6.86217614889         35.8208682372 
  372 570.250977 950.491028  86.6777215245    81.602584307         65.4019662304 
  373 562.614014 920.406006  30.2352689747  -8.81614805129         31.8209413188 
  374  33.919998 954.606995  126.374802218   95.8984331791         101.484491555 
  375 347.919006 961.018982   16.468228873  -27.4549521469         22.7665272404 
  376 264.911987 958.215027  72.6430615809  -14.0780072639           75.55913981 
