|  id|   xcenter|   ycenter| aperture_sum_0| aperture_sum_1|residual_aperture_sum|
|long|    double|    double|         double|         double|               double|
|    |       pix|       pix|               |               |                     |
|null|      null|      null|           null|           null|                 null|
  143  484.31601 582.695984   13.4264503091   21.1971232423         7.90613059241 
  144 428.959991 578.554993   33.8157259109   21.7813646467          28.147686886 
  145 304.674988 574.942993   119.935903489   67.7979728527          102.63304797 
  146 872.849976 575.023987   46.2625475163   22.6626772514         40.3716778476 
  147 325.824005 575.245972 -0.600516796427  -17.1012744206         3.56251143915 
  148 159.453995  568.64502   54.8478920918   21.7022392258         49.1998590992 
  149 446.710999 574.414978   9.60715580027   8.77455677508         7.22775165451 
  150 405.955994 569.198975   16.6723799349   6.75293778291         14.8041209368 
  151 944.398987  566.51001 -0.505702050132    6.5629380953        -2.32592162105 
  152 993.208008 551.760986   20.5880164756   26.0459248971          13.841728143 
  153 451.743988     567.75   8.78685158441    23.151385725         2.77241710661 
  154 456.079987    557.625   23.6712518085   26.8956562681         16.7101178156 
  155 439.337006 560.861023   59.5096794702   31.6497591376         51.3465204555 
  156 966.505005 560.369995  -12.3829664409  -18.4507369679        -7.87874076126 
  157  58.074001 558.820007   19.4697178285   27.2281752849         12.4245098916 
  158 879.067993 586.664001   73.7653888999   38.9225363871         63.7633844769 
  159 576.565979 579.038025   16.3804089292   27.3811296826         9.29652807794 
  160      572.5 543.887024   19.6255560213   41.4887456629         8.97471251227 
  161 573.158997 520.205994   104.171197745   64.0591097308         87.8136745311 
  162 417.322998 552.080017   10.0650588137   19.5497568809         4.96125839427 
  163 681.385986  704.08197   18.3548238007   12.4805090401         15.0384085143 
  164  87.853996 549.289978     49.62160458   26.0102370682         42.8843395404 
  165  69.407997 521.117981   11.6792739241   10.8536337605         8.77419698004 
  166  70.762001 510.067993   33.4080897853   22.7617670573         27.4921662991 
  167 833.351013 538.929993   18.2643003796    15.323432891         14.2290816307 
  168  657.43103 541.677002   15.2308547459   7.96413670505         13.0563568104 
  169 777.356018  528.77002    110.40495777   28.6202381241         103.007781352 
  170 766.778992 512.583984   57.4007498966   55.9088563923         43.1039327118 
  171 601.031006    535.513   15.8699986554   14.8349833687         11.9582792425 
  172      543.5  523.36499   15.2987057371    19.294743729         10.2593827171 
  173 539.241028 517.349976   16.7570807391   14.1964039082         13.0068194417 
  174 536.705017 511.572998   7.68756648348   17.1854966174         3.18154446153 
  175  93.837997 492.838013   9.48390716416  -5.40706267573         10.6901766771 
  176 118.851997 522.213989   88.7741163519   107.352091478          61.470417012 
  177 113.614998 508.730988    17.404269948   33.8595040543         8.68240011979 
  178     88.736 527.077026   13.4081310922   8.64725045008         11.0609150148 
  179 632.562988 527.273987   11.1375224643   4.48553023056         9.84255367206 
  180  35.581001 659.731995   1822.93200069   599.300195163         1671.24438575 
  181 386.157013 510.144012   13.9304181254    11.026455496         10.9816450191 
  182 405.403015 461.177002   45.0926055937   31.0562379383         37.0795121859 
  183     51.722     500.75  0.837601616916  -5.62825618889         2.09979758847 
  184  64.535004  616.80603   15.4460856664    31.381593306         7.35072956809 
  185 943.208984 494.983002   98.1277754078   25.7410053711         91.4585827775 
  186 597.879028 495.906006   16.2051372164   31.8179889851         7.99944305009 
  187 368.644012 502.524994   38.8486051185   1.29484578652         38.3603674054 
  188 141.462997 483.873993   72.1312858579   32.4843736984         63.7571033098 
  189 775.012024 485.372009  -8.61543824281   -6.4697975509        -7.14046736887 
  190 457.885986 485.003998  -6.26638152411  -6.05398803141        -4.89654372374 
  191     29.313 446.552002    39.640284798   44.7897989964         28.1548045943 
  192 446.519989  481.56601   41.7255843432   18.9003943022         36.7859684375 
  193  733.02002 480.462006     18.14161479   7.35838549307         16.1202746918 
  194 918.861023 463.303009 -0.503787814514   1.15017512092       -0.955447067964 
  195 892.114014 470.792999   32.2279860616   33.1682452611         23.6808937653 
  196 368.329987 468.003998   65.2308275736   26.0480952909         58.4839904797 
  197 699.955994  475.06601    9.8967479661  -5.24862577076         11.0629583702 
  198 606.616028  470.57901   31.5045766398   16.6608856419         27.1311969979 
  199      3.327 442.136993   64.2213841437  -9.24891522316         66.3990257575 
  200 722.471985 454.813995   86.4645680976   65.0470543336         69.8572534581 
  201  65.438004 455.627014   25.3269303845   14.8347545957         21.4152688145 
  202 995.450012 459.447998   21.2667476459  -7.30062040245         22.9517833593 
  203 551.728027 453.664001    27.304379292   16.2755686219         23.0284230151 
  204 945.802002 454.920013   1.37863621735 0.0671951475488         1.20079708556 
  205 116.179001  453.29599   9.75800856772  -15.5101306818         13.5187328061 
  206 234.783997 476.455994   20.3855459724  -2.28038237736         20.8012671827 
  207 396.707001 487.725006   2.18897113115   -5.8335375544         3.50307034178 
  208 377.760986 443.145996   3.03906922805 0.0780464694072          2.8584864534 
  209  378.46701 491.553009       17.044354   4.52652732046         15.7390195238 
  210 110.918999 441.933014   8.14212034713  -14.2436131076         11.5826189075 
  211 514.846985 415.962006    5.2921963098   9.92726915448         2.62134093528 
  212 519.661987 426.830994   7.77020623711   15.2202100716          3.7610862949 
  213 544.367004 434.274994   7.86033642671   21.8497936526         2.17499584575 
  214  461.03299 427.757996   8.66390168389   6.49173353808         6.86168543806 
  215 457.848999 415.154999    8.8006109018   6.69828913919         6.94616923978 
  216 459.009003 503.651001   12.7023606547   7.02532492706         10.7652314256 
  217 392.764008 424.372986   21.2205822493   2.86187499062         20.3361376461 
  218 812.473022 432.454987   12.8341384004  -11.2878672381         15.5273076348 
  219 500.692993 420.192993   3.55847380855    6.7037971056         1.70263951503 
  220 163.199005 427.570007  -2.12136885202   -26.203163156         4.34297643664 
  221 168.848999 424.027008  -6.17381951719  -25.6886738538        0.160442550383 
  222 821.481018  423.13501   41.2727471588   3.11352941382         40.3246743755 
  223 531.744995 431.766998   20.3067925494   14.8647867583         16.3875376622 
  224     31.086 412.937012   41.7497678134   45.7611595055         30.0186892983 
  225  521.28302 401.908997  0.997274815713   8.87861960439        -1.40844052442 
  226 325.425995 400.674011   -7.0848337542  -21.2028452688        -1.88476637084 
  227      5.995 396.385986   16.6980675391   8.90482069843         14.2857275273 
  228 557.872009 399.290985   11.8920688284   11.8992949463         8.72260742655 
  229 426.397003 410.053009   88.0800707854   55.5414847198         73.8761396729 
  230 954.297974    384.444   23.6686438822   8.89046720485         21.2599330006 
  231  90.000999 383.783997   43.3461644774   4.49697075716         42.0483030681 
  232 541.104004 378.647003   7.87795214746   10.2059227633         5.13664213209 
  233 465.200012 383.121002   8.28949760335   5.42437975759         6.75715056029 
  234 437.393005 381.516998   7.75226943225  -7.36904579964         9.45460578934 
  235 627.835999 376.817993   20.6948105122   20.7951605334         15.2761228483 
  236 758.541992  370.03299   18.3762554145   4.28119089143         17.1329516798 
  237 801.755981 367.106995   643.101750815   161.401232108         602.132293449 
  238 408.442993 360.541992   82.5995469354   25.9950312156         75.8661265361 
  239 540.906982  361.95401   8.87751204836   14.7581290005         4.98522445598 
  240 533.801025 361.209015   5.29066712578   13.9379624883         1.60575002932 
  241 295.731995 359.882996 -0.196559217807  -17.9984774935         4.19331739965 
  242  457.40799 358.753998   3.51055583962  -8.50526246585         5.50017265749 
  243 514.094971 318.238007   3.63838462829   10.3273498705         0.86637304309 
  244 498.414001 323.117004   10.5977550217   8.49905359784         8.28800896323 
  245  479.34201 334.632996   39.1657805981    42.680797721         28.2135392354 
  246 491.201996 347.899994    17.430059306   13.6015648081         13.8301968328 
  247    506.819 345.463989   16.1609745412   17.1106894254         11.6738667327 
  248 535.010986 351.812012   12.0142019131   15.7140191297         7.88022753247 
  249 696.460022 338.463989   286.586043535   57.5062024634         271.885354158 
  250 630.640991 341.595001   10.7009305903   10.9875442067         7.76199579513 
  251 624.549011 334.630005  0.223246804447   15.3218942574        -3.81158291709 
  252 234.186996 334.372986   214.186710954   25.0794499405         207.684785672 
  253 521.166992 337.860992   15.1875807551   13.2860203926         11.6675003762 
  254 820.679016 327.424011   46.3952419523   39.1303361705         36.3406975347 
  255      5.444    325.763   37.3230810806  0.937137474251         36.9252861606 
  256    167.987 320.121002   12.4789104533   7.47633440967         10.4277482093 
  257 353.053986 990.528015   24.4835391402   4.09000124417         23.2885757015 
  258 131.397003 260.589996   48.4954927808   42.1905972283         37.6671934686 
  259 573.424988 301.869995  -194.291156364   358.394560753        -285.068309663 
  260  328.46701 317.651001 -0.188595382556  -12.9902010173         2.93499108389 
  261 634.059998 257.200989   49.1900801696   38.5376538326         39.2853892617 
  262 649.010986 297.225006   17.4483829114    56.858456374         2.91146933619 
  263 663.184021 276.089996    35.813365805   39.9058948423         25.5627295158 
  264 661.117981 264.200012   69.7285895128   72.2466652446         51.3009288058 
  265 522.642029 301.341003   4.45838451177   9.94944484365         1.78192224694 
  266 512.439026 298.457001   10.0005499873   22.9724501539         4.03135749099 
  267 506.898987 306.333008     6.054173483   8.58369258171         3.72302734564 
  268 913.606995 296.346985   18.7152422053   5.23258701174         17.2313879454 
  269  38.752998 298.050995   57.3638223228   5.17623745426         55.8942154572 
  270  499.36499 291.312012    7.2516100208   9.68734105703         4.64141794795 
  271 514.903992 283.951996   5.48622018821   21.5600952744       -0.125873197857 
  272 519.469971 277.428009   10.5010261651   25.1629188714         3.97799663996 
  273 523.640015 289.958008   9.99303731459   5.48495804872         8.44537368631 
  274 241.731003 289.364014    39.010421163   3.55457756338         37.9508339833 
  275 153.572006 288.130005   8.09919513061   1.39856089369         7.58473414103 
  276 151.537003 283.845001 -0.644730131923  -10.2688949933         1.79080266325 
  277 938.609009 286.631012    17.050394054    12.906025833         13.6263913119 
  278 136.205994 284.910004   14.6341310517   2.99074850844         13.7171021319 
  279 686.106995 277.636993   50.7443139468   25.9894576351         44.0123027687 
  280 533.588013 279.210999   4.99760411272    17.428375774        0.430172644753 
  281 813.309021 281.914001   15.7995029735   10.5085638197         12.9816733429 
  282 623.976013 274.118988   6.68956803013   11.9065826039         3.51826402048 
  283 523.348022 264.285004   10.2669808289   14.6753374442         6.39562621268 
  284 546.538025 255.835999    27.040927557   21.6740753306         21.4000155098 
  285 887.159973 257.776001   113.500159938   22.2039255903         107.725280813 
  286  83.012001    263.763   38.8284125067   16.4707282295          34.503112171 
  287 277.906006 257.273987  -6.55424154872  -17.7699133623        -2.22215497333 
  288 548.450989 243.716003    13.114516321   17.5309614601         8.52114713888 
  289 936.817993 316.036987  -2.50155210755  -5.30513217718        -1.32105465156 
  290  37.740002 250.046997  -11.1453521602  -16.7310342815        -7.07593525851 
  291 498.617004 268.563995   31.6582955516   29.8440553822         23.9516897827 
  292 590.202026 246.134995   5.14109189085   9.52494918421         2.57195889893 
  293 709.672974 268.811005   5.46872473359   11.4549590142         2.41160900934 
  294 665.718994 236.074005   23.0573823708   18.4620005554         18.2286097235 
  295 468.088013 240.164993    32.681060632   18.1375780559         27.9343148093 
  296 745.216003 226.205002   48.6602746522   12.2351413324         45.4058980159 
  297  530.69397 224.966995   8.05042842504   15.0062054024         4.09541731769 
  298 959.442993 224.899994   8.86779990646   -8.9324272069         10.9654208465 
  299  66.370003 218.259995  -5.45984557665  -4.43255869186        -4.49996916978 
  300 731.491028 212.654007   5.92488170074   -8.7944198502         7.98760892887 
  301  740.05603    212.625    8.6073454093   4.94538195344         7.19610793449 
  302 718.083008 214.817001   14.9602841085   -5.8714166411         16.2839606487 
  303 718.325989 210.307999   -4.3152489916  -12.9450447055        -1.20307982473 
  304 395.924011 214.076996    6.2783201387 -0.797577759193          6.3191297616 
  305 324.032013 212.636993    22.712370206  0.285320642578         22.4793803318 
  306 703.640991 209.794006   3.97479987302  -9.36041188634         6.18063224807 
  307  37.543999 212.802002   40.9702969565 0.0566569436733         40.7951222989 
  308 288.458008 209.261002   5.71147316687  -2.04622641178         6.06799049848 
  309 108.003998 207.705002   8.14331170239  -6.21496834005         9.55385168451 
  310 431.325989 191.376999   -7.8072549328   3.20749372943        -8.77908560727 
  311    449.388 175.662994  -2.99421036689  -5.15569077919        -1.85149760017 
  312 802.304993 196.289993   20.5028081574    11.983998923         17.3119302439 
  313 788.932007 184.175003   549.982345099   153.856014647          510.92061679 
  314 708.004028 193.261993   9.66501167701 -0.192150477944          9.5527453651 
  315 835.580994    187.041   29.4971401832   7.38104591944          27.470070634 
  316 548.982971 195.531006   31.1725200195   15.0655135281         27.2025134749 
  317 497.744995 181.639999   17.0613806439   29.5088256619           9.439534192 
  318  97.626999 177.533997  0.942997090943  -11.9788961199         3.81088572654 
  319    481.638 174.186005   31.6782605593   22.6254528051         25.7968027012 
  320 144.929993 262.209015   34.1658793955   22.9382165904         28.2053424964 
  321 740.692993 163.968002   22.0405869979   20.1865183819          16.775788115 
  322 679.859009 159.988998    32.721704883   7.39274290387         30.6916778741 
  323     82.513    159.263   47.2451806176   9.72533924823         44.6253811008 
  324 888.150024 153.229004   83.9873231816   50.6128156091         71.0295543331 
  325 452.223999 145.354996   45.8651446465   24.1438155653         39.5997846979 
  326 513.757019 145.134003   25.5823020868   53.9426070126         11.7826304242 
  327 508.601013 144.595993   44.8538075842   23.1543439937         38.8386251393 
  328 432.204987 142.529007   28.6295506475   20.8694032612          23.192091489 
  329 103.496002 145.906006   9.50102514685 -0.273511646795          9.4093301527 
  330    412.931 138.619003   172.444066923   66.7996713856         155.393621454 
  331 574.877014    156.291   33.3983495494   25.2303082208         26.8582813344 
  332 863.674011 137.065002   28.1694227254   20.3889739662         22.8534350725 
  333  771.79303 141.067001   5.61480071926  0.572293060309         5.30925288064 
  334      1.833 131.953003   13.9536392195   2.99977085734         13.0343290934 
  335 522.476013 133.884995   83.0783043706   59.9410117742         67.7619990102 
  336 632.653992 125.225998   169.224634646   45.0992209418          157.66092035 
  337 535.046997 121.870003    64.191249758   54.9618936645         50.1338621617 
  338 481.417999 119.447998   47.3621363707   15.1776826218         43.3637690479 
  339 879.109009 119.926003   17.6406396736   2.49265904616         16.8495474474 
  340 394.066986    121.084   375.782987491   91.5426084927         352.476550022 
  341  49.481998  91.650002    118.77293377   58.7333572787         103.761971176 
  342 870.655029     83.848    73.303289767   8.77340385538         70.9241771249 
  343 548.827026 987.942017   66.2284132002    17.295687087         61.6945306744 
  344 677.341003  73.751999   92.7789358252   63.8226002218         76.4812115586 
  345 102.593002  78.071999   7.96946266304  -17.2452945091         12.1689048667 
  346 207.240997  78.030998   16.2258211994   13.1375276417         12.7432856543 
  347     84.708  73.973999   24.1853563722  -3.77203529999         24.9782263708 
  348     14.482  66.839996   32.0098950098  -6.71868468021         33.5477943826 
  349  83.038002 982.585022   33.6129482223   21.2690809672         28.0744347499 
  350 443.042999 981.661987   1.58995092105   5.57641386886       0.0191636483673 
  351  544.27301  64.809998   44.8958408932   8.15890237103          42.672098503 
  352 439.811005 969.991028   16.7645430677   6.75681970233          14.895302567 
  353 450.067993  58.773998   22.3317247158  -2.96646411993         22.9209144951 
  354 808.031006  56.962002   9.05831361887   2.84231636952         8.17881420775 
  355 243.841995  59.314999   21.1914868208   24.2977933348         14.8871952091 
  356 723.940002  56.147999    32.343702522   10.0445850127         29.6431850638 
  357 170.526993  49.435001   18.7699559967   2.10701679398         18.0763693671 
  358 119.322998     45.569   24.2571959615   4.39167938202         22.9859563714 
  359 673.432007     43.264   9.05594810235   14.2142605595         5.30117193802 
  360 837.049988 976.531006   46.9271566864   43.3195623656         35.8134103864 
  361 821.867981 972.629028   30.4075815934   35.3170578094         21.3171845935 
  362  972.18103 974.689026   7.19141183539   6.28718029474         5.44091473059 
  363 478.106995  40.367001   5.14412663874   3.15525333236         4.18550440047 
  364 213.149002 963.275024   34.4601903838   34.7729276523         25.5073709841 
  365 582.627991  37.040001   86.8449345883   15.4969093666         82.7658541329 
  366 762.502991     35.076   14.4125325691  -9.37955195428         16.6232043095 
  367  82.397003  31.167999   4.29149295062   7.77666179304         2.16439607933 
  368 253.128998     27.437    33.735760659   6.21981864553         32.0022952403 
  369 116.133003     23.434   33.8272554274   13.4562773932         30.2641273526 
  370 743.700989      89.18   37.4663473332  -2.71119078285          37.990993928 
  371 174.585999 972.830994   15.9771061105  -5.08472014745         17.1018746977 
  372 570.250977 950.491028   7.24468948788   2.48802526192         6.45476886545 
  373 562.614014 920.406006  -8.50586193579  -5.08753276424         -7.3803822079 
  374  33.919998 954.606995   24.1922926181   27.3244388409         17.1227454513 
  375 347.919006 961.018982    12.529369625  -1.51604060094          12.751835038 
  376 264.911987 958.215027   26.9606204845   11.6028129145         23.8661214531 
