24.685400 0.054400 23.562300 0.041400 26.483500 0.194300 23.310500 0.049200
24.678700 0.106200 21.272600 0.009900 22.908400 0.022500 22.109200 0.032000
26.118300 0.231300 22.841300 0.024200 24.276400 0.075800 22.993500 0.041800
24.849300 0.077100 22.878600 0.026900 25.996000 0.205600 23.050000 0.047200
23.459600 0.028400 21.544200 0.010400 20.356700 0.005500 21.514200 0.015200
23.168500 0.044500 21.132800 0.014600 23.459600 0.028300 20.605700 0.013500
25.460600 0.141000 23.241600 0.039100 23.279100 0.047300 23.540600 0.077200
24.562200 0.050200 23.760200 0.051400 25.477500 0.142600 24.560200 0.160800
26.373800 0.194900 24.170700 0.054900 24.562200 0.050100 24.567500 0.118500
26.121000 0.118900 25.059500 0.095900 26.121000 0.118800 26.552000 0.567800
23.127500 0.044600 20.707000 0.010300 23.137300 0.045000 22.077300 0.054500
23.297900 0.048500 20.731000 0.009800 23.316900 0.048100 21.526600 0.030500
25.557800 0.137000 24.158500 0.080900 25.852900 0.160000 23.557700 0.069700
23.111700 0.029500 21.090000 0.009800 23.111100 0.029400 21.134600 0.015300
23.691800 0.034300 21.712400 0.011900 22.961200 0.017600 21.673300 0.017100
24.147900 0.055100 22.338900 0.022300 23.691800 0.034200 22.000500 0.024500
23.105900 0.026600 20.842600 0.007100 24.986200 0.066600 20.807200 0.010300
25.141500 0.111200 23.063200 0.035200 26.619800 0.275300 23.562500 0.083400
25.826400 0.095700 24.439100 0.057200 25.976300 0.130300 24.907300 0.131800
26.021200 0.220100 23.689200 0.055100 25.826400 0.095600 24.016700 0.111500
24.566000 0.044300 23.830900 0.048200 26.006000 0.216800 24.754600 0.169000
26.146400 0.169700 24.430600 0.074900 24.566300 0.044200 24.631100 0.134900
25.392500 0.123300 23.530900 0.047600 26.146500 0.169500 23.240200 0.054500
24.100500 0.074200 22.042700 0.023900 25.396500 0.121000 21.867600 0.030500
25.041300 0.101200 23.105000 0.036400 24.080500 0.073300 22.957400 0.047600
23.835700 0.051000 21.785700 0.016600 25.090400 0.102500 22.134800 0.034200
27.357300 0.452700 24.863200 0.097600 26.498400 0.182000 24.686400 0.124200
25.652900 0.145500 23.777900 0.055400 27.181900 0.388400 24.069100 0.108600
24.548000 0.063300 22.616200 0.022900 25.465300 0.101800 22.658500 0.035700
27.058700 0.387400 24.625600 0.088300 24.559300 0.063800 25.151500 0.214700
26.748700 0.237700 25.018300 0.103500 27.063400 0.397400 27.129800 1.084000
25.644100 0.158200 23.323200 0.040000 27.175400 0.280600 23.380000 0.063100
24.543100 0.057000 23.312800 0.039300 24.542000 0.056700 23.634500 0.079200
25.992500 0.172200 23.704000 0.044900 25.974500 0.170100 24.617200 0.155800
27.299800 0.362100 25.159700 0.108100 27.300800 0.357200 27.566400 1.486100
26.848200 0.248400 24.637800 0.069500 26.837700 0.290800 24.519000 0.093300
25.910600 0.173700 23.752000 0.051000 24.665500 0.088400 23.581200 0.065200
25.107700 0.104000 23.310800 0.042600 23.762300 0.033300 23.116200 0.053300
24.628600 0.090700 22.572800 0.029300 25.107700 0.073200 22.086800 0.028000
23.731900 0.034200 22.120700 0.016600 27.006000 0.244300 22.505900 0.035500
25.571000 0.144300 22.372300 0.016300 26.297800 0.165400 26.615300 1.212400
26.064500 0.164200 24.365300 0.073600 23.803200 0.031900 25.136400 0.224200
27.649200 0.426800 25.952100 0.191700 23.875800 0.044000 25.941000 0.284100
26.297900 0.165600 24.231800 0.052900 26.550100 0.274900 24.335600 0.087200
23.796600 0.032100 22.049400 0.013700 24.657500 0.093600 22.096100 0.021500
26.545100 0.272300 23.748700 0.044400 26.988600 0.218700 23.089500 0.036300
24.635500 0.093000 22.210700 0.021400 27.924800 0.496000 23.165700 0.077100
25.198000 0.108300 22.534700 0.020000 27.817200 0.469200 23.571200 0.077700
26.988600 0.219000 25.712500 0.144900 22.794500 0.018400 26.846900 0.617000
25.796200 0.259500 22.231000 0.020900 25.479900 0.144200 21.711400 0.019300
27.184500 0.239400 26.160800 0.199900 25.902900 0.171500 25.358000 0.142900
24.046300 0.036300 23.270500 0.038100 25.780000 0.153100 23.569100 0.075100
24.337400 0.057700 22.842800 0.031200 22.892400 0.024100 22.694600 0.040800
24.396800 0.085700 21.338700 0.011000 25.264200 0.077400 22.585600 0.051900
23.247300 0.053900 19.970600 0.005700 24.348900 0.067400 20.440000 0.013000
25.780000 0.153300 23.482200 0.039600 24.456300 0.053100 23.895700 0.086800
22.877700 0.023800 21.169200 0.010600 24.516300 0.062300 21.299000 0.017900
25.582200 0.080300 24.201000 0.048200 25.250100 0.168000 24.568800 0.101300
25.261900 0.076800 24.347300 0.070900 23.770000 0.076300 25.418700 0.284800
24.313700 0.066400 22.083200 0.018300 26.671400 0.231000 22.136700 0.028700
24.456300 0.053100 23.275700 0.038400 25.912300 0.134600 23.448000 0.067400
25.912300 0.134800 24.206600 0.060000 25.634700 0.138800 24.294800 0.097500
24.075200 0.062400 21.552200 0.013100 24.072400 0.062900 21.584200 0.020200
23.661900 0.030600 22.083200 0.015300 26.139800 0.173400 22.456200 0.032400
26.582500 0.302900 24.082000 0.064900 26.858000 0.194000 24.901400 0.206700
26.858100 0.194200 25.621900 0.133300 24.974400 0.139200 26.246500 0.354900
25.008700 0.144300 22.332400 0.026300 28.256500 0.984100 23.252400 0.091900
28.337200 1.072400 25.021200 0.108400 26.702900 0.332700 26.690000 0.755100
25.850400 0.145300 23.636800 0.040500 25.231200 0.071300 24.084400 0.091700
26.558200 0.359600 23.341800 0.039800 27.279400 0.525300 24.134200 0.123800
27.279500 0.525900 24.325100 0.074200 24.279900 0.057800 24.728600 0.161100
26.810100 0.371600 24.276800 0.077200 25.794000 0.097400 24.495900 0.141500
23.489200 0.038000 21.885800 0.018600 24.939200 0.066600 22.283300 0.040200
27.332100 0.318700 25.194700 0.095400 26.525000 0.395200 25.695800 0.226700
26.520000 0.392700 23.323400 0.044300 25.057900 0.064000 22.949700 0.047000
25.792600 0.160000 23.475000 0.040600 26.482200 0.231000 23.007100 0.039500
24.082500 0.045200 22.271000 0.018300 25.016600 0.078900 22.488100 0.033400
25.396100 0.112500 23.078000 0.028500 27.058700 0.308700 23.147000 0.045500
24.897700 0.084700 23.005100 0.031800 27.804100 0.720700 22.572300 0.031900
27.674900 0.635000 24.044300 0.048000 25.310100 0.141500 28.138700 3.124800
25.322200 0.142200 22.777200 0.029200 24.206700 0.060900 23.394300 0.077300
24.201500 0.060200 22.343500 0.023300 23.497000 0.050200 22.321700 0.034200
23.513900 0.051100 21.455100 0.016400 23.433500 0.034400 21.330400 0.022000
23.422900 0.034200 21.243200 0.009900 25.137200 0.133300 20.917700 0.010900
25.136200 0.134300 22.732300 0.031500 24.507900 0.062500 23.046700 0.062900
24.558600 0.064100 22.779800 0.026700 25.043600 0.130000 23.014200 0.049600
24.980300 0.123800 22.328100 0.023100 24.989400 0.056200 23.670700 0.118900
24.804300 0.071000 23.061900 0.030600 26.117800 0.137300 23.421200 0.063700
27.172700 0.589700 23.105300 0.029800 27.730700 0.508100 23.808400 0.085400
28.186400 0.852000 24.122700 0.043300 23.374800 0.048900 25.588000 0.249800
25.615100 0.256700 21.503500 0.012500 26.083300 0.174600 23.144700 0.084700
25.570800 0.105600 23.721400 0.041200 25.827400 0.088000 23.516700 0.051100
25.442900 0.120800 23.605100 0.047700 24.988800 0.074900 24.218800 0.125600
24.996800 0.066200 23.621500 0.040000 24.897600 0.059300 24.110900 0.094000
24.974700 0.093300 22.500400 0.020500 25.557300 0.091800 22.509600 0.030900
24.920400 0.058400 23.628500 0.038100 25.241900 0.073700 23.411600 0.046700
25.124300 0.097000 23.108900 0.032500 24.072100 0.035100 23.396400 0.063400
26.029900 0.116900 25.779500 0.199000 26.434900 0.163100 25.600800 0.252800
26.436200 0.163500 24.802900 0.077900 23.631300 0.027000 25.157600 0.161600
25.348200 0.070500 24.243200 0.054600 26.247400 0.112800 23.902800 0.059700
23.630900 0.027100 21.927300 0.012100 24.396500 0.050400 21.736700 0.015200
25.750500 0.140000 23.469500 0.036700 23.770400 0.029700 23.890000 0.081000
24.199100 0.056600 22.096600 0.017500 25.691200 0.104700 22.109900 0.026500
25.731700 0.107900 24.756500 0.094200 25.813400 0.108000 25.020800 0.179900
26.256700 0.205000 24.502400 0.087300 24.194800 0.057000 26.250900 0.654600
27.435100 0.350400 25.747400 0.158700 26.898300 0.239600 26.307000 0.398000
24.361700 0.060600 22.455300 0.022400 24.633000 0.131400 22.799900 0.046100
24.681500 0.137400 21.283000 0.012900 23.829900 0.073700 21.845700 0.032400
