401.309000 38.585000 24.090900 0.049300
384.337000 67.280000 23.049700 0.048600
931.160000 50.493000 22.744400 0.030700
378.034000 40.779000 24.171200 0.063000
988.190000 23.613000 22.601000 0.020200
341.328000 26.423000 24.541800 0.102100
320.088000 11.160000 23.935600 0.067700
422.557000 17.738000 25.085100 0.065200
8.227000 9.501000 24.362300 0.044800
909.030000 4.942000 24.991100 0.094700
727.920000 5.561000 24.839800 0.079100
433.891000 3.982000 24.495900 0.041500
302.253000 7.087000 24.148900 0.056600
326.843000 943.501000 25.809600 0.117900
384.999000 940.713000 24.736300 0.074100
173.009000 940.453000 27.321800 0.303800
79.853000 937.809000 26.372800 0.162300
59.002000 927.280000 24.582100 0.090400
262.331000 934.974000 23.348800 0.022200
719.300000 932.548000 26.356900 0.188600
264.728000 958.789000 25.818000 0.122600
508.402000 914.580000 24.870400 0.051600
287.456000 905.748000 25.703300 0.148600
260.497000 903.966000 25.381100 0.099600
286.658000 892.063000 23.419000 0.021800
273.784000 886.103000 22.943500 0.016400
927.241000 910.165000 24.266100 0.041500
200.414000 907.306000 24.254500 0.041400
715.479000 901.354000 24.672400 0.078700
86.446000 893.917000 27.972700 0.530600
352.521000 885.137000 22.755900 0.018100
551.077000 899.770000 25.445700 0.094700
549.491000 875.762000 24.144400 0.035500
696.629000 868.241000 25.998600 0.175100
412.133000 872.620000 25.928200 0.138800
359.842000 864.028000 26.386200 0.140600
22.129000 859.062000 25.226300 0.091600
952.160000 854.423000 25.249700 0.109600
739.380000 849.836000 24.478500 0.044100
912.864000 851.198000 25.724800 0.102600
317.477000 848.245000 25.403100 0.104800
784.717000 843.481000 27.104800 0.238600
850.836000 839.488000 26.673900 0.219400
832.739000 833.269000 26.293600 0.161600
996.518000 810.520000 24.242700 0.033600
785.389000 802.689000 22.802700 0.021000
680.814000 766.685000 22.515200 0.027900
658.869000 742.223000 25.527700 0.127500
890.645000 784.575000 26.292200 0.163100
423.044000 775.070000 23.995700 0.035700
772.523000 739.514000 25.536200 0.131200
757.885000 765.683000 25.429000 0.109400
737.450000 745.789000 22.753000 0.037600
513.053000 760.642000 26.493800 0.155200
589.695000 748.041000 24.685400 0.054400
611.193000 729.946000 22.908400 0.022500
524.496000 736.359000 24.678700 0.106200
533.635000 724.076000 26.118300 0.231300
