1.000000 384.121900 67.659900 380.222700 46.320300
2.000000 377.957300 40.885000 3851.016000 30.197880
5.000000 933.039700 51.059100 434.925000 36.787770
7.000000 988.125700 22.669200 668.104700 25.664650
8.000000 341.153400 26.275400 1440.536000 21.954140
9.000000 319.915000 11.280700 3465.616000 31.311080
10.000000 331.851700 5.203500 1207.489000 20.443710
14.000000 8.267700 9.444300 266.195400 13.527350
15.000000 909.073200 4.560100 116.914400 15.443220
16.000000 727.882900 5.571900 140.589400 15.088160
20.000000 302.704000 7.214400 3538.294000 28.762190
24.000000 326.879300 943.477000 105.520100 13.623180
25.000000 385.017000 940.691800 222.733200 20.253590
27.000000 173.008600 940.452700 71.758890 12.354580
28.000000 262.330700 934.974000 696.985400 15.159830
32.000000 79.896600 937.725300 479.391800 10.562100
33.000000 56.942500 927.914500 -69.002900 20.307050
36.000000 719.300000 932.550400 84.615800 12.987670
37.000000 264.732400 958.799300 84.108800 9.195468
39.000000 508.401700 914.580600 178.573800 8.760788
40.000000 287.456100 905.748500 953.344100 16.103510
41.000000 250.926900 910.331200 -55.696220 9.219016
42.000000 260.496800 903.965700 1291.000000 17.350530
43.000000 286.657600 892.063300 571.469700 17.435880
44.000000 273.783900 886.102800 873.804200 18.896560
45.000000 927.241400 910.164700 294.846700 18.948360
48.000000 200.414600 907.305700 312.253200 19.254830
50.000000 715.479600 901.355800 155.398400 20.645880
53.000000 86.446400 893.915600 94.964230 15.776570
55.000000 352.521700 885.137000 893.858000 19.434150
58.000000 551.025600 899.662700 1243.485000 17.035040
59.000000 549.491100 875.761400 300.514500 11.233190
60.000000 696.629000 868.240600 79.263990 21.439240
65.000000 359.842100 864.028300 80.777660 11.889550
66.000000 22.040100 859.004800 131.380900 12.511520
67.000000 952.141200 854.345800 137.084500 22.340570
68.000000 739.379600 849.836000 217.223800 9.986665
69.000000 912.864000 851.198200 110.738100 13.104010
71.000000 317.477400 848.244800 163.838700 18.578600
72.000000 784.716900 843.481000 52.851660 9.964931
73.000000 850.836100 839.487900 117.397900 14.184550
75.000000 832.738600 833.268900 113.846700 14.531850
78.000000 996.468800 810.486000 243.431900 8.381351
79.000000 785.389300 802.688700 953.412100 27.914550
81.000000 680.816800 766.681100 577.391400 38.520910
82.000000 658.869100 742.222900 1153.159000 17.084180
85.000000 423.043700 775.070200 521.604100 22.924920
86.000000 772.523100 739.514300 1149.400000 17.182430
87.000000 757.835100 765.689800 1168.855000 16.726160
88.000000 737.456700 745.795900 -320.045700 43.779190
92.000000 513.053100 760.641900 66.503880 7.594206
97.000000 589.694700 748.041300 212.982900 11.058120
100.000000 611.192700 729.946200 826.902800 24.479950
101.000000 519.186100 709.855700 3695.535000 31.216020
102.000000 524.496100 736.358800 2462.970000 28.103580
103.000000 533.635300 724.076000 758.333100 16.039500
105.000000 75.981700 732.605100 139.545900 14.230330
113.000000 217.277800 678.898700 3050.885000 123.401800
115.000000 528.404400 686.341600 484.793400 14.621100
118.000000 194.364400 604.725400 9260.256000 49.116890
120.000000 562.105500 688.316500 48.549680 13.087450
121.000000 272.998200 698.611900 323.537000 27.782190
122.000000 583.467700 676.894000 228.633500 10.780130
124.000000 640.254000 671.386500 96.595950 9.171860
125.000000 179.380100 615.466900 10551.730000 52.805490
126.000000 73.187200 646.150600 8943.391000 48.264740
130.000000 542.257300 629.153100 695.990800 24.752990
137.000000 824.321200 620.271100 792.092700 16.619820
138.000000 512.770000 619.118600 507.126700 18.213240
139.000000 99.902000 611.287200 4392.432000 31.957830
141.000000 958.227900 607.315200 89.020450 22.504950
146.000000 602.384000 598.536900 232.378700 18.355540
147.000000 812.348000 588.276200 646.152200 18.566930
