401.309000 38.585000 22.472100 0.035600
384.337000 67.280000 20.176000 0.011100
931.160000 50.493000 20.148500 0.009000
378.034000 40.779000 22.317900 0.036700
988.190000 23.613000 20.406100 0.008600
341.328000 26.423000 22.328700 0.042700
320.088000 11.160000 21.479200 0.022600
422.557000 17.738000 25.041600 0.201200
8.227000 9.501000 23.953000 0.098700
909.030000 4.942000 22.971900 0.047400
727.920000 5.561000 23.048300 0.048800
433.891000 3.982000 23.346200 0.046200
302.253000 7.087000 22.196700 0.030100
326.843000 943.501000 24.688200 0.134700
384.999000 940.713000 23.124200 0.053900
173.009000 940.453000 25.160200 0.133200
79.853000 937.809000 24.705800 0.112200
59.002000 927.280000 22.284000 0.034900
262.331000 934.974000 22.456800 0.031300
719.300000 932.548000 25.230600 0.214600
264.728000 958.789000 24.902000 0.169300
508.402000 914.580000 24.053000 0.078000
287.456000 905.748000 23.085700 0.042800
260.497000 903.966000 24.099200 0.098200
286.658000 892.063000 21.877800 0.016900
273.784000 886.103000 21.825300 0.018800
927.241000 910.165000 22.651300 0.030100
200.414000 907.306000 23.293400 0.054800
715.479000 901.354000 22.268500 0.027600
86.446000 893.917000 25.129600 0.124200
352.521000 885.137000 21.545900 0.019100
551.077000 899.770000 24.403000 0.116400
549.491000 875.762000 23.029600 0.040800
696.629000 868.241000 24.154200 0.102800
412.133000 872.620000 25.128900 0.213400
359.842000 864.028000 25.833300 0.271200
22.129000 859.062000 24.557600 0.158900
952.160000 854.423000 23.173100 0.052000
739.380000 849.836000 24.077500 0.097800
912.864000 851.198000 24.805800 0.141200
317.477000 848.245000 24.629100 0.164900
784.717000 843.481000 26.121300 0.309600
850.836000 839.488000 25.209500 0.182800
832.739000 833.269000 24.749700 0.125100
996.518000 810.520000 23.247100 0.043100
785.389000 802.689000 20.974800 0.012500
680.814000 766.685000 20.461800 0.013500
658.869000 742.223000 23.923000 0.093400
890.645000 784.575000 24.517600 0.102100
423.044000 775.070000 22.746700 0.036300
772.523000 739.514000 23.007900 0.041000
757.885000 765.683000 24.403700 0.136600
737.450000 745.789000 20.566900 0.016100
513.053000 760.642000 25.619600 0.222700
589.695000 748.041000 23.310500 0.049200
611.193000 729.946000 21.265700 0.015900
524.496000 736.359000 22.109200 0.032000
533.635000 724.076000 22.993500 0.041800
75.991000 732.597000 23.050000 0.047200
46.240000 721.612000 24.295200 0.089900
217.441000 678.836000 20.189700 0.018200
528.404000 686.342000 21.514200 0.015200
73.205000 646.155000 20.605700 0.013500
272.998000 698.612000 23.540600 0.077200
583.468000 676.894000 24.560200 0.160800
3.233000 678.041000 24.567500 0.118500
640.254000 671.387000 26.552000 0.567800
179.379000 615.467000 22.077300 0.054500
194.360000 604.721000 21.526600 0.030500
133.029000 648.979000 23.557700 0.069700
542.252000 629.156000 21.134600 0.015300
824.321000 620.271000 21.028800 0.009600
512.770000 619.119000 21.673300 0.017100
100.024000 611.307000 22.000500 0.024500
602.384000 598.537000 24.568600 0.145700
812.348000 588.276000 20.807200 0.010300
567.134000 576.213000 24.786300 0.164600
559.309000 587.179000 23.562500 0.083400
602.470000 707.624000 24.907300 0.131800
489.549000 586.481000 24.016700 0.111500
879.317000 586.676000 24.754600 0.169000
222.807000 588.784000 24.631100 0.134900
901.619000 569.384000 23.240200 0.054500
924.487000 575.859000 21.867600 0.030500
913.976000 561.100000 22.957400 0.047600
933.416000 547.447000 22.134800 0.034200
474.530000 579.933000 24.655000 0.107100
473.210000 572.174000 24.686400 0.124200
481.515000 569.299000 24.069100 0.108600
304.709000 573.017000 22.955100 0.051000
159.303000 569.131000 22.658500 0.035700
180.273000 574.550000 25.151500 0.214700
549.572000 569.617000 27.129800 1.084000
991.750000 557.189000 23.380000 0.063100
439.779000 560.745000 23.634500 0.079200
455.689000 557.715000 24.617200 0.155800
581.223000 563.931000 27.566400 1.486100
59.062000 559.649000 24.519000 0.093300
41.732000 553.470000 23.581200 0.065200
35.785000 538.433000 23.116200 0.053300
7.038000 522.858000 22.086800 0.028000
572.468000 542.206000 23.678300 0.108400
573.496000 520.609000 22.505900 0.035500
88.543000 527.028000 26.615300 1.212400
69.107000 520.355000 22.034900 0.035400
