384.121900 67.659900 9893.416000 99.402390
377.957300 40.885000 3663.201000 26.601620
933.039700 51.059100 4968.993000 78.945770
988.125700 22.669200 9462.311000 55.075810
341.153400 26.275400 2892.172000 23.179840
319.915000 11.280700 2322.166000 34.239920
331.851700 5.203500 1038.969000 23.824960
8.267700 9.444300 582.069300 29.029410
909.073200 4.560100 752.968000 33.140830
727.882900 5.571900 991.903000 32.378860
302.704000 7.214400 1063.350000 23.857690
326.879300 943.477000 337.994500 29.235050
385.017000 940.691800 1123.108000 43.463790
173.008600 940.452700 332.495600 26.512660
262.330700 934.974000 1274.059000 32.532680
79.896600 937.725300 116.040100 13.118250
56.942500 927.914500 28.368330 43.578500
719.300000 932.550400 289.600900 27.871270
264.732400 958.799300 286.341700 19.733280
508.401700 914.580600 254.802100 18.800470
287.456100 905.748500 928.619100 16.354500
250.926900 910.331200 1251.175000 21.628930
260.496800 903.965700 718.652200 14.978890
286.657600 892.063300 2015.277000 19.140020
273.783900 886.102800 2679.622000 22.894210
927.241400 910.164700 1281.938000 40.662790
200.414600 907.305700 912.397800 41.320450
715.479600 901.355800 1821.603000 44.305610
86.446400 893.915600 401.895600 33.856180
352.521700 885.137000 3333.796000 41.705280
551.025600 899.662700 279.458000 16.152530
549.491100 875.761400 596.713400 24.106180
696.629000 868.240600 1033.803000 46.008160
359.842100 864.028300 167.291800 25.514720
22.040100 859.004800 351.150800 26.849460
952.141200 854.345800 827.982100 47.942390
739.379600 849.836000 440.729300 21.431170
912.864000 851.198200 274.500400 28.120920
317.477400 848.244800 687.523700 39.869290
784.716900 843.481000 120.926800 21.384530
850.836100 839.487900 361.083600 30.439740
832.738600 833.268900 371.140800 31.185050
996.468800 810.486000 882.291300 17.986200
785.389300 802.688700 4958.421000 59.904030
680.816800 766.681100 10231.450000 82.665060
658.869100 742.222900 473.581600 19.089080
423.043700 775.070200 1269.550000 49.196400
772.523100 739.514300 461.718700 20.019960
757.835100 765.689800 473.100500 16.644280
737.456700 745.795900 -756.504900 93.949200
513.053100 760.641900 277.176900 16.297000
589.694700 748.041300 522.471100 23.730480
611.192700 729.946200 3546.735000 52.533460
519.186100 709.855700 3052.963000 31.488500
524.496100 736.358800 3234.895000 30.020450
533.635300 724.076000 792.347700 17.892350
75.981700 732.605100 867.125700 30.537990
217.277800 678.898700 17935.780000 264.817600
528.404400 686.341600 2680.449000 31.376570
194.364400 604.725400 5602.499000 51.081690
562.105500 688.316500 188.438500 28.085390
272.998200 698.611900 2255.938000 59.620000
583.467700 676.894000 355.756300 23.133930
640.254000 671.386500 182.657800 19.682620
179.380100 615.466900 5930.915000 56.549890
73.187200 646.150600 4063.613000 54.184400
542.257300 629.153100 4200.540000 53.119390
824.321200 620.271100 2830.630000 35.665780
512.770000 619.118600 2594.001000 39.085230
99.902000 611.287200 1351.763000 27.893350
958.227900 607.315200 953.384300 48.295140
602.384000 598.536900 842.103000 39.390590
812.348000 588.276200 5035.999000 39.844240
567.133500 576.213400 247.175300 18.744690
559.309400 587.179200 4318.593000 78.374570
602.469900 707.624200 215.015000 18.959120
489.549200 586.481400 481.342900 23.763130
879.316200 586.676500 322.905600 20.380440
222.806400 588.783400 232.433400 15.777780
901.662400 569.463700 492.612600 21.546470
924.854000 576.151900 2028.601000 43.996500
914.105800 561.038000 669.070100 23.090130
933.447400 547.423300 2140.688000 32.804180
474.529500 579.932900 136.424200 12.806630
473.209800 572.173900 175.500200 14.754570
481.514500 569.299000 450.803600 22.313390
457.834400 575.993700 76.097610 11.175400
304.709000 573.017000 615.490800 32.898920
159.305000 569.129200 1222.148000 38.854640
991.938300 552.464700 2250.833000 48.768330
549.571900 569.617200 1272.062000 39.415930
406.218500 569.385500 578.217700 35.749660
439.794800 560.767200 572.323800 20.953210
455.688900 557.715000 780.418900 42.346760
581.223400 563.931200 1509.224000 43.371800
572.441500 542.197500 1020.138000 30.626290
573.496100 520.609300 1536.897000 43.025100
87.416200 548.993300 589.799300 39.491850
88.542900 527.029900 1173.893000 17.742400
69.012900 520.471700 2706.121000 39.591970
513.836900 585.826800 2146.882000 50.853030
392.096000 541.653900 643.882900 33.738010
833.717300 538.641200 292.239400 16.358160
777.307700 528.744100 1568.544000 20.146260
537.848400 518.325900 367.103500 15.397540
93.859300 492.853400 1295.648000 20.933150
117.850200 488.502900 1465.808000 29.500820
113.464600 508.656700 1087.736000 19.622600
5.070200 511.100500 79.330830 10.752980
385.766700 511.517800 149.183800 12.828520
544.084600 521.084500 547.156700 20.547130
397.570400 489.047800 1442.168000 28.150860
459.514700 506.501900 87.458530 13.989270
71.839000 508.872500 766.119000 19.596030
780.755800 499.006300 70.165270 10.820760
141.540900 484.446300 568.675200 28.648570
733.187900 480.560400 503.568500 24.106180
118.627200 522.296600 3645.287000 36.193100
446.974200 481.430200 286.572400 14.821030
234.855400 476.309100 218.040400 19.580900
891.588100 470.747900 2733.499000 65.843350
368.437400 469.168300 593.863400 21.142300
64.407700 454.482200 728.318200 23.539630
7.651600 466.306000 2440.588000 28.521030
31.509900 446.906800 9015.634000 49.969200
740.416300 457.533600 96.739160 20.864610
405.569600 461.225900 5189.458000 65.111390
722.485000 454.862100 1589.716000 30.275290
3.317900 441.351700 560.065800 12.954520
533.501800 433.539400 2458.074000 62.927910
474.284500 410.451800 590.104800 25.232280
465.324500 425.310500 1476.118000 35.533470
507.339100 426.947600 154.848700 14.809380
500.421400 420.914200 250.003900 18.482070
167.923700 427.138900 348.548800 32.655220
393.212400 426.284500 1528.310000 45.065320
454.105800 415.788200 547.311600 20.834220
514.519300 415.057000 270.189400 17.899870
427.135400 410.331500 5133.519000 80.808280
