# id F89 E89 F90 E90 F159 E159 F156 E156
  1    32.8524112117     1.16162370231   66.2516788741    2.41905469142   -18.2398362713       2.4121025684      -3.96408530071     0.696316403229
  2    56.7734937338     2.93782715888   113.323927665    6.74439100722    101.372129441      5.92567662125       13.5657581247      0.77329695531
  3    21.089221712    0.987791787598    68.2054421258    1.65779685818    143.950535243      3.01080392756        4.8498030176     0.638657252491
  4    192.991064432      5.6405150351   409.069582481    12.2616482015    359.316215038       10.239530178       33.4067308137      1.05666059557
  5    6383.69052085     13.2061965898   9269.68508281    15.3053024453     3682.9711998      32.7222694268       2001.21981265      9.67656453984
  6    78.8157759083     2.73939337735   151.324714955    5.10423210734    126.679996165      4.64025125236       20.8234954232     0.718061250551
  7    142.558474329     2.11769964627   196.715974091    3.73058452999    168.232896249       4.0630937641       53.5179829037     0.829780143476
  8    217.983908472      8.4832512007   465.872401226    16.1218316002    398.726499737      13.6076247372       33.7137738735      2.35846985363
  9    98.5019919024    0.839119111995   110.637589556     1.1944376453    19.9658126766      1.96511271305       40.9014939252     0.737608701389
 10    39.8768527757    0.725419260077   230.673183646    1.27649313263    212.074222409      3.00679568548      0.391753663184     0.554007242028
 11    167.974320427     1.63361949543   267.433047138    3.17984310743    124.676514985      4.38293473048       78.4118647077     0.732379253301
 12    18.9330514622     1.12427726265   53.8907361022    2.07298040932    65.2275874663      2.20341252901     -0.335747658976     0.513347042425
 13    73.8267567844     1.09442032265   110.011490698    1.59888118183      1.605760631      2.20970118625       44.9961806511     0.996693202345
 14    97.0520416207     1.40446967577   166.874077062    2.25719368263    116.446260914       2.3734440943       23.1966331573     0.537467996259
 15    99.0406783392     1.29428915829   171.962803359    2.29030022213    122.832988102      1.76207352744       25.1766011101     0.689060868126
 16    156.409650626    0.759409335798   272.168284137    1.19332046842    208.038243917      2.09130672767       76.5618770548     0.615603462264
 17    35.3128205935    0.671314552065   51.0822073993    1.25974542203   -12.7718387068       2.1037165192       21.0214607155     0.687290601363
 18    70.1660953378    0.519967283965   85.5684853791   0.815984816458    44.4985882949       1.9557069359       26.1121686421     0.482556801049
 19    233.309067175    0.841728122517   872.652654491     1.4926864206    786.717903364      7.86683842663       22.6297692499      0.59841210498
 20    638.549182956      1.8673449593   2147.53767777     3.9665728815    1368.63658215      12.9966932528       65.3999825289     0.686333653646
 21    100.225782234     1.25068767553    186.16708553    2.20918549641    92.8011617439      1.64224541727       36.5155473364     0.656472980934
 22    67.4247862496    0.735608868536   77.5282826392    1.34762228627    29.9942997747      1.80491499905       24.4184072488     0.598234547417
 23    18.8334090266     1.24352054057   32.9414352048    2.15295460347    46.1058008321      2.59450248197       13.2376039112     0.808022022468
 24    34.2982578949      0.8171462658   31.9594541925    1.34597927791    51.5847752613      1.56090596299       5.78952855539     0.641010714065
 25    144.830344032     1.89153620245   253.578808598    2.66231398878    110.577482311      3.43779432839       15.2444357094      1.18690245516
 26    135.677182606     3.54612163731   243.850533171     7.7026126266   -25.9503812095       5.7665134778       29.8345984536      1.45112803884
 27    211.092323319     2.51868520748   294.208204613    3.77619780828    194.331098462      2.74904611571        99.840374431      1.59811385132
 28    114.02015336     2.07205725918    202.097492632    4.85839439732     26.814711122      2.74376416165       46.6620404148       1.2861525871
 29    166.315443872     3.23971654857   265.551934485    4.63275913907    92.4568764031      4.20836730013        27.201163328      1.43857105342
 30    120.465028092     6.40337140711   284.197899868    10.8741827368    183.203384271      8.78048509363        66.218866979      2.74421284232
 31    22.0292801266    0.773692978064   36.8150944001    1.30834985447    17.3393048119      2.39479406146       20.3492716236     0.729263730024
 32    90.6205642873     1.95346922434   234.583567867    4.40027462439    77.2825771467      4.59817318947       16.0310857987     0.873485961438
 33    14.928179683     1.15441622276    45.6059779825    1.92877478854    22.2528156905      3.54603326452        7.6116431001     0.854622028842
 34    55.9756003484    0.760897503838   77.2186599126    1.07521151971   0.808849217731      1.96947082746       19.0932321435     0.644460515131
 35    52.5718669639    0.972335780504   172.942319296     1.6490022373     91.641110641      2.68385699983       19.8639287007     0.836208927846
 36    85.5836857467    0.789918781893   120.987246617    1.41020231966    85.8200809619      1.79257705828       66.4362261938     0.710088615034
 37    137.545051915     1.79675148035   311.744089436    6.21859077617    209.912140028      5.77427861239       78.1583597419     0.738979808857
 38    78.3209942683     2.16797618946   368.560779144    4.82091231978    284.401167076      5.20543062793      -2.03336250465      1.21191230955
 39    117.01082627    0.929312281959    182.710606579    1.61558370599    46.6482473864      2.97662506531       66.8172511068     0.781202103818
 40    226.269710749     1.76532041799   452.906799876    3.46881087021    262.149149306      4.41194577414       32.5953842829     0.831069603855
 41    66.2629148102    0.792820787311   91.5835311458    1.32921126646    2.11478475757      2.50363728257       38.9550505758     0.712359395295
 42    56.7941746991    0.688207199682   62.0209328724    1.38585327665    72.7726961193       1.7828920745       23.8823397719     0.584706709748
 43    27.719759924    0.867644690517    82.1934228417    1.58734371029    66.9390674315      2.37084725078       17.4934735261     0.553752060397
 44    24.7593861552     0.76473635764   78.2511320693    1.26543896948    62.0037640152      2.01378884035       9.23608691775     0.683176199965
 45    334.436440329     4.45852172034   518.036942253    6.05063328954    346.515491543      4.86441266851       116.020143296      1.90854047464
 46    236.605978668     1.27464920103   447.451760013    1.77617013075    175.622082771      2.23763875884       51.0990551243     0.689482946635
 47    52.7855761569     1.12850755939    49.973547285    2.46735025804    4.47794353058      1.85568049902       30.4556392753     0.813919737734
 48    118.348360177     1.13994268924   203.437101898    1.43846671173    179.644130574      2.53215847035       72.6875396932     0.775920067255
 49    45.259572398     1.25928758699    93.1423178595    2.27872669278    71.3854059975      3.08151474122       15.9325112507     0.636584229776
 50    64.1172849012    0.795619933252   112.984207859    1.26956602477    25.7608217492      2.03132755366        21.017128318     0.611683354067
 51    93.9423351311    0.697557521522   185.479789053    1.19178152068    147.660842384       1.4597922861        19.705398192     0.616550380723
 52    49.7280846969    0.721259111835   65.3686258764     1.4426107586   -19.1312225653      2.09346386411       18.0185125967     0.665177283576
 53    92.4349335339    0.865535555398   185.063125023    1.38568590101    118.686477848      2.58432951739       48.4300863135     0.725929149784
 54    31.6624332144    0.891254970635   47.0355503747    1.89855674585    45.4254854025      2.35751291557       20.9703537925     0.617835665152
 55    58.4608262423    0.999968656471   96.4381732339    1.44677714655   -10.9115425147      1.85194223177       23.1924173195     0.808849834633
 56    100.185771541      1.3344508001   165.975932902    2.27888611845    128.067388682      2.63131068391       23.5744546491     0.669192617273
 57    145.517606602     1.28384313761   192.829096005    1.79684963826    79.1665136065      2.12964212578       70.2368872096     0.809591353085
 58    56.0654917207    0.823344727177   86.6505498365    1.49566436448    39.2363707311      1.76872789266       31.2531002955     0.722666737878
 59    2441.71081519     5.59007227008   3716.00750497      6.713689283     1389.8155664      14.7472212804       680.418474786      3.80247585243
 60    28.3889982584    0.986410098536   53.3270014858    1.45862084726    3.02368735653       1.8791833196       7.98202166241     0.619238398948
 61    56.0742294543    0.935581352421   62.0311666639     1.7361394447    -29.339233714      2.21511842153       24.9237631977     0.597329533084
 62    49.8505803012     1.08132467468    89.272816517    1.70205675793    67.0812605978      1.73056693901       24.6008718105     0.655625691621
