# id F89 E89 F90 E90 F156 E156 F159 E159
1.000000	 15414.400391	 3.811440	 35883.699219	 6.745750	 2209.709961	 3.118880	 35148.500000	 10.565800
2.000000	 9587.650391	 3.819210	 21745.199219	 6.759500	 1505.270020	 3.125240	 23617.300781	 10.587300
3.000000	 3023.330078	 3.819210	 6778.149902	 6.759500	 502.755005	 3.125240	 4979.140137	 10.587300
4.000000	 286912.000000	 3.823090	 433532.000000	 6.766370	 277325.000000	 3.128410	 376514.000000	 10.598100
5.000000	 8189.640137	 3.795850	 19407.599609	 6.718160	 1157.900024	 3.106120	 12341.000000	 10.522600
6.000000	 176186.000000	 3.815330	 282546.000000	 6.752630	 42652.800781	 3.122060	 106060.000000	 10.576600
7.000000	 747.148010	 3.826970	 1494.829956	 6.773230	 163.298996	 3.131580	 1042.900024	 10.608800
8.000000	 11160.500000	 3.815330	 26148.199219	 6.752630	 1621.160034	 3.122060	 18677.000000	 10.576600
9.000000	 5324.580078	 3.803660	 8099.620117	 6.731970	 1592.849976	 3.112510	 3073.989990	 10.544200
10.000000	 6331.359863	 3.819210	 13911.700195	 6.759500	 1023.979980	 3.125240	 10603.299805	 10.587300
11.000000	 73.627502	 3.811440	 96.045799	 6.745750	 35.007401	 3.118880	 19.396601	 10.565800
12.000000	 39.659599	 3.823090	 187.934998	 6.766370	 1.257790	 3.128410	 192.095001	 10.598100
13.000000	 62.823898	 3.803660	 84.596603	 6.731970	 33.533600	 3.112510	 12.033400	 10.544200
14.000000	 35.290798	 3.815330	 41.318600	 6.752630	 23.624500	 3.122060	 7.738610	 10.576600
15.000000	 87.242401	 3.823090	 150.270004	 6.766370	 17.878099	 3.128410	 99.171402	 10.598100
16.000000	 122.530998	 3.823090	 230.910004	 6.766370	 56.867699	 3.128410	 143.591003	 10.598100
17.000000	 39.232899	 3.815330	 54.028801	 6.752630	 19.629101	 3.122060	 0.569370	 10.576600
18.000000	 71.509399	 3.819210	 89.295097	 6.759500	 25.878799	 3.125240	 29.739300	 10.587300
19.000000	 219.852997	 3.819210	 793.398010	 6.759500	 19.326599	 3.125240	 737.408020	 10.587300
20.000000	 573.104004	 3.803660	 1912.719971	 6.731970	 52.726700	 3.112510	 1193.630005	 10.544200
21.000000	 60.165001	 3.819210	 68.044601	 6.759500	 20.808100	 3.125240	 42.891300	 10.587300
22.000000	 90.031700	 3.811440	 172.692993	 6.745750	 26.593500	 3.118880	 102.393997	 10.565800
23.000000	 37.350800	 3.823090	 44.917801	 6.766370	 8.291070	 3.128410	 75.373703	 10.598100
24.000000	 45.462700	 3.823090	 70.047997	 6.766370	 15.251400	 3.128410	 32.783600	 10.598100
25.000000	 68.385101	 3.819210	 100.778000	 6.759500	 43.768002	 3.125240	 90.348900	 10.587300
26.000000	 115.774002	 3.823090	 271.748993	 6.766370	 59.482399	 3.128410	 214.781006	 10.598100
27.000000	 77.046898	 3.803660	 341.851990	 6.731970	 2.593260	 3.112510	 275.265015	 10.544200
28.000000	 91.162102	 3.807550	 148.078995	 6.738860	 50.507999	 3.115690	 92.929001	 10.555000
29.000000	 61.206902	 3.807550	 88.703903	 6.738860	 28.929300	 3.115690	 8.104680	 10.555000
30.000000	 45.129501	 3.819210	 56.772499	 6.759500	 16.301300	 3.125240	 46.530201	 10.587300
31.000000	 194.005005	 3.819210	 384.648987	 6.759500	 47.653900	 3.125240	 267.989990	 10.587300
32.000000	 31.790899	 3.803660	 80.248199	 6.731970	 12.923500	 3.112510	 36.681999	 10.544200
33.000000	 173.104996	 3.819210	 354.795990	 6.759500	 28.736000	 3.125240	 208.572006	 10.587300
34.000000	 54.270802	 3.803660	 65.294998	 6.731970	 33.549301	 3.112510	 63.185600	 10.544200
35.000000	 298.393005	 3.807550	 480.286987	 6.738860	 99.224899	 3.115690	 301.325012	 10.555000
36.000000	 201.707993	 3.823090	 386.467987	 6.766370	 42.139198	 3.128410	 166.156006	 10.598100
37.000000	 34.379200	 3.823090	 42.409500	 6.766370	 13.019800	 3.128410	 40.959702	 10.598100
38.000000	 92.506401	 3.803660	 163.082001	 6.731970	 57.701801	 3.112510	 147.302002	 10.544200
39.000000	 35.730099	 3.823090	 71.916496	 6.766370	 9.900230	 3.128410	 49.150200	 10.598100
40.000000	 74.627701	 3.811440	 166.720001	 6.745750	 12.702000	 3.118880	 116.264999	 10.565800
41.000000	 59.992199	 3.803660	 111.536003	 6.731970	 18.018101	 3.112510	 13.322600	 10.544200
42.000000	 46.475700	 3.823090	 59.631802	 6.766370	 17.696199	 3.128410	 31.231400	 10.598100
43.000000	 81.900497	 3.819210	 157.337006	 6.759500	 40.015800	 3.125240	 94.150002	 10.587300
44.000000	 33.946899	 3.819210	 46.103100	 6.759500	 18.258499	 3.125240	 33.940300	 10.587300
45.000000	 54.070900	 3.826970	 77.794701	 6.773230	 22.500299	 3.131580	 24.916599	 10.608800
46.000000	 84.528000	 3.803660	 149.876999	 6.731970	 17.560900	 3.112510	 112.362999	 10.544200
47.000000	 753.218018	 3.823090	 1695.619995	 6.766370	 135.548996	 3.128410	 1243.130005	 10.598100
48.000000	 113.066002	 3.815330	 150.354996	 6.752630	 53.958698	 3.122060	 60.598400	 10.576600
49.000000	 50.741798	 3.823090	 81.701500	 6.766370	 24.015100	 3.128410	 46.309700	 10.598100
50.000000	 2115.360107	 3.819210	 3373.520020	 6.759500	 571.966980	 3.125240	 1260.790039	 10.587300
51.000000	 41.754101	 3.819210	 62.520199	 6.759500	 17.116600	 3.125240	 37.845600	 10.587300
52.000000	 28.445299	 3.811440	 21.904200	 6.745750	 12.228900	 3.118880	 25.933800	 10.565800
53.000000	 42.922699	 3.823090	 75.473801	 6.766370	 18.717199	 3.128410	 51.073200	 10.598100
54.000000	 46.980000	 3.819210	 51.446999	 6.759500	 16.850800	 3.125240	 61.866199	 10.587300
55.000000	 34.343899	 3.823090	 57.976601	 6.766370	 13.448200	 3.128410	 23.334700	 10.598100
56.000000	 342.915985	 3.803660	 713.364014	 6.731970	 69.220001	 3.112510	 565.004028	 10.544200
57.000000	 186.876007	 3.807550	 366.500000	 6.738860	 79.310997	 3.115690	 174.735001	 10.555000
58.000000	 210.475006	 3.799760	 506.225006	 6.725070	 79.109200	 3.109320	 386.664001	 10.533400
59.000000	 29.849501	 3.819210	 40.769699	 6.759500	 17.278200	 3.125240	 17.284700	 10.587300
60.000000	 2932.090088	 3.815330	 6558.000000	 6.752630	 503.431000	 3.122060	 4636.819824	 10.576600
61.000000	 16819.900391	 3.823090	 40039.000000	 6.766370	 2210.479980	 3.128410	 26928.800781	 10.598100
62.000000	 63.434299	 3.823090	 76.136902	 6.766370	 19.031601	 3.128410	 63.594200	 10.598100
63.000000	 51273.300781	 3.799760	 106089.000000	 6.725070	 7461.779785	 3.109320	 45127.199219	 10.533400
64.000000	 81271.500000	 3.819210	 135883.000000	 6.759500	 21056.599609	 3.125240	 52105.000000	 10.587300
65.000000	 1788.760010	 3.819210	 4254.879883	 6.759500	 229.572006	 3.125240	 2065.239990	 10.587300
66.000000	 3464.679932	 3.826970	 6727.839844	 6.773230	 598.223022	 3.131580	 2760.189941	 10.608800
67.000000	 41.024799	 3.815330	 94.163101	 6.752630	 16.035999	 3.122060	 33.017700	 10.576600
68.000000	 60.711102	 3.819210	 106.538002	 6.759500	 14.845600	 3.125240	 53.012402	 10.587300
69.000000	 98.174004	 3.791950	 128.227005	 6.711240	 41.016800	 3.102930	 23.641701	 10.511700
70.000000	 64.667999	 3.819210	 102.735001	 6.759500	 29.813499	 3.125240	 137.496002	 10.587300
71.000000	 28.487301	 3.819210	 43.025200	 6.759500	 14.986000	 3.125240	 0.528219	 10.587300
72.000000	 281.010010	 3.811440	 983.163025	 6.745750	 26.417801	 3.118880	 867.073975	 10.565800
73.000000	 13300.700195	 3.819210	 31915.900391	 6.759500	 1654.839966	 3.125240	 19672.099609	 10.587300
74.000000	 307.072998	 3.826970	 593.190979	 6.773230	 70.219498	 3.131580	 362.746002	 10.608800
75.000000	 277.312988	 3.815330	 473.799988	 6.752630	 85.310898	 3.122060	 280.630005	 10.576600
76.000000	 62.129902	 3.826970	 91.688797	 6.773230	 23.549700	 3.131580	 54.385700	 10.608800
77.000000	 92.929497	 3.803660	 181.938995	 6.731970	 21.138901	 3.112510	 95.128197	 10.544200
78.000000	 45.603001	 3.823090	 60.845100	 6.766370	 24.147100	 3.128410	 36.137199	 10.598100
79.000000	 63.104099	 3.823090	 90.850098	 6.766370	 34.737099	 3.128410	 57.696800	 10.598100
80.000000	 117.466003	 3.815330	 209.347000	 6.752630	 69.647903	 3.122060	 92.205299	 10.576600
81.000000	 5384.080078	 3.819210	 12700.799805	 6.759500	 715.781006	 3.125240	 7337.339844	 10.587300
82.000000	 12976.799805	 3.823090	 30531.900391	 6.766370	 1769.010010	 3.128410	 22227.599609	 10.598100
83.000000	 40.749401	 3.819210	 91.328003	 6.759500	 18.647499	 3.125240	 -13.159400	 10.587300
84.000000	 41.532799	 3.823090	 88.808998	 6.766370	 27.842699	 3.128410	 40.639702	 10.598100
85.000000	 51.468899	 3.819210	 105.027000	 6.759500	 14.798300	 3.125240	 66.388603	 10.587300
86.000000	 2585.959961	 3.760540	 3994.330078	 6.655660	 793.838989	 3.077230	 3331.449951	 10.424700
87.000000	 45.843601	 3.811440	 65.932503	 6.745750	 9.390680	 3.118880	 35.541302	 10.565800
88.000000	 79.901100	 3.823090	 76.760803	 6.766370	 39.810799	 3.128410	 63.664600	 10.598100
89.000000	 342.709015	 3.803660	 698.945984	 6.731970	 69.357002	 3.112510	 405.444000	 10.544200
90.000000	 91.400497	 3.826970	 108.356003	 6.773230	 40.103901	 3.131580	 56.715401	 10.608800
91.000000	 4297.109863	 3.799760	 6515.390137	 6.725070	 1411.479980	 3.109320	 2434.669922	 10.533400
92.000000	 258.274994	 3.791950	 549.801025	 6.711240	 47.854000	 3.102930	 684.994995	 10.511700
93.000000	 116.398003	 3.823090	 248.255997	 6.766370	 10.860700	 3.128410	 139.199005	 10.598100
94.000000	 52.291302	 3.826970	 90.687401	 6.773230	 18.203800	 3.131580	 60.806099	 10.608800
95.000000	 115.383003	 3.823090	 400.944000	 6.766370	 8.236730	 3.128410	 305.320007	 10.598100
96.000000	 6465.290039	 3.803660	 15379.099609	 6.731970	 923.500977	 3.112510	 10736.799805	 10.544200
97.000000	 41.667301	 3.811440	 78.810501	 6.745750	 15.291600	 3.118880	 39.009399	 10.565800
98.000000	 39.220200	 3.795850	 84.595703	 6.718160	 7.998300	 3.106120	 72.588501	 10.522600
99.000000	 2577.199951	 3.803660	 8767.530273	 6.731970	 188.651993	 3.112510	 4910.109863	 10.544200
100.000000	 575.148010	 3.823090	 2240.709961	 6.766370	 42.036098	 3.128410	 3485.679932	 10.598100
101.000000	 538.401001	 3.826970	 1059.069946	 6.773230	 144.511002	 3.131580	 840.086975	 10.608800
102.000000	 237.438004	 3.803660	 407.837006	 6.731970	 77.263397	 3.112510	 238.477997	 10.544200
103.000000	 56.460400	 3.791950	 107.775002	 6.711240	 13.063400	 3.102930	 79.292603	 10.511700
104.000000	 84.717102	 3.819210	 118.862000	 6.759500	 23.894400	 3.125240	 5.535490	 10.587300
105.000000	 387.727997	 3.811440	 798.978027	 6.745750	 83.670303	 3.118880	 503.468994	 10.565800
106.000000	 35.126400	 3.795850	 56.690498	 6.718160	 22.485100	 3.106120	 -16.209299	 10.522600
107.000000	 65.548798	 3.815330	 151.559006	 6.752630	 19.476400	 3.122060	 98.393303	 10.576600
108.000000	 99.559502	 3.815330	 124.068001	 6.752630	 50.550499	 3.122060	 21.303900	 10.576600
109.000000	 38.036499	 3.799760	 50.821899	 6.725070	 15.159400	 3.109320	 48.675098	 10.533400
110.000000	 152.169006	 3.819210	 230.688004	 6.759500	 73.496803	 3.125240	 132.283005	 10.587300
111.000000	 378.821991	 3.803660	 1428.130005	 6.731970	 26.962601	 3.112510	 1522.439941	 10.544200
112.000000	 59.313301	 3.795850	 97.280296	 6.718160	 16.388500	 3.106120	 22.999901	 10.522600
113.000000	 99.410797	 3.803660	 125.066002	 6.731970	 53.622002	 3.112510	 36.039600	 10.544200
114.000000	 50.873600	 3.811440	 170.412994	 6.745750	 -1.248670	 3.118880	 205.143005	 10.565800
115.000000	 61.228901	 3.803660	 132.817001	 6.731970	 12.867000	 3.112510	 54.022202	 10.544200
116.000000	 258.233002	 3.823090	 932.719971	 6.766370	 74.930298	 3.128410	 844.906006	 10.598100
117.000000	 71.503601	 3.815330	 86.169701	 6.752630	 23.878799	 3.122060	 52.549400	 10.576600
118.000000	 13008.000000	 3.819210	 31357.500000	 6.759500	 1756.880005	 3.125240	 21804.800781	 10.587300
119.000000	 91.683403	 3.811440	 189.039001	 6.745750	 24.872999	 3.118880	 157.854996	 10.565800
120.000000	 80.107201	 3.819210	 270.989014	 6.759500	 9.385800	 3.125240	 260.119995	 10.587300
121.000000	 255.632996	 3.819210	 475.191986	 6.759500	 113.926003	 3.125240	 509.027008	 10.587300
122.000000	 178.585999	 3.819210	 334.911987	 6.759500	 60.640900	 3.125240	 157.658005	 10.587300
123.000000	 54.888901	 3.803660	 72.891098	 6.731970	 19.554199	 3.112510	 -1.515500	 10.544200
124.000000	 48.106701	 3.803660	 93.197304	 6.731970	 11.201800	 3.112510	 39.390400	 10.544200
125.000000	 65.899101	 3.823090	 144.962997	 6.766370	 13.498200	 3.128410	 105.570000	 10.598100
126.000000	 36.903198	 3.815330	 81.864098	 6.752630	 11.972500	 3.122060	 36.792500	 10.576600
127.000000	 132.427002	 3.823090	 328.302002	 6.766370	 14.292300	 3.128410	 185.608994	 10.598100
128.000000	 30.711901	 3.803660	 36.040600	 6.731970	 4.012990	 3.112510	 -18.994101	 10.544200
129.000000	 57.196999	 3.819210	 133.095993	 6.759500	 20.791901	 3.125240	 136.794998	 10.587300
130.000000	 35.503300	 3.811440	 23.612499	 6.745750	 20.898500	 3.118880	 11.078300	 10.565800
131.000000	 36.788300	 3.823090	 50.888401	 6.766370	 16.164700	 3.128410	 33.293598	 10.598100
132.000000	 87.121597	 3.823090	 103.782997	 6.766370	 59.698502	 3.128410	 70.452400	 10.598100
133.000000	 32.998501	 3.803660	 39.992401	 6.731970	 10.056100	 3.112510	 14.498800	 10.544200
134.000000	 84.264801	 3.815330	 115.035004	 6.752630	 35.540501	 3.122060	 30.837299	 10.576600
135.000000	 129.341995	 3.811440	 257.330994	 6.745750	 27.722000	 3.118880	 201.567993	 10.565800
136.000000	 85.679604	 3.807550	 139.783005	 6.738860	 29.077801	 3.115690	 100.776001	 10.555000
137.000000	 80.574501	 3.823090	 202.712006	 6.766370	 18.214800	 3.128410	 135.171005	 10.598100
138.000000	 139.203003	 3.807550	 249.307999	 6.738860	 35.109402	 3.115690	 145.600006	 10.555000
139.000000	 38.202099	 3.807550	 42.940899	 6.738860	 14.205400	 3.115690	 -0.121765	 10.555000
140.000000	 69.368401	 3.815330	 130.479004	 6.752630	 29.109900	 3.122060	 64.913597	 10.576600
141.000000	 71.908897	 3.826970	 280.699005	 6.773230	 15.418900	 3.131580	 382.342987	 10.608800
142.000000	 86.874702	 3.823090	 135.220001	 6.766370	 32.255798	 3.128410	 45.795898	 10.598100
143.000000	 133.742996	 3.823090	 252.608002	 6.766370	 30.782200	 3.128410	 150.735992	 10.598100
144.000000	 51.543098	 3.819210	 60.451500	 6.759500	 14.812000	 3.125240	 2.466480	 10.587300
145.000000	 1734.660034	 3.815330	 2821.459961	 6.752630	 489.606995	 3.122060	 1075.819946	 10.576600
146.000000	 79.374496	 3.811440	 206.593994	 6.745750	 20.429800	 3.118880	 193.802994	 10.565800
147.000000	 154.237000	 3.807550	 251.598999	 6.738860	 48.396999	 3.115690	 79.998497	 10.555000
148.000000	 37.141102	 3.807550	 37.054401	 6.738860	 9.694680	 3.115690	 44.872299	 10.555000
149.000000	 3045.739990	 3.819210	 11273.599609	 6.759500	 219.604996	 3.125240	 7161.430176	 10.587300
150.000000	 2154.739990	 3.819210	 6730.240234	 6.759500	 186.695999	 3.125240	 3446.989990	 10.587300
151.000000	 105.545998	 3.807550	 234.067993	 6.738860	 32.033298	 3.115690	 153.421005	 10.555000
152.000000	 174.886002	 3.823090	 332.674011	 6.766370	 30.843800	 3.128410	 151.688995	 10.598100
153.000000	 41.665199	 3.819210	 65.029800	 6.759500	 16.852699	 3.125240	 21.930700	 10.587300
154.000000	 81.561501	 3.823090	 184.205994	 6.766370	 18.221100	 3.128410	 146.231995	 10.598100
155.000000	 39.383400	 3.799760	 87.215302	 6.725070	 10.205000	 3.109320	 72.904503	 10.533400
156.000000	 12563.500000	 3.826970	 27431.300781	 6.773230	 1904.979980	 3.131580	 20043.099609	 10.608800
157.000000	 26.774700	 3.815330	 54.767502	 6.752630	 2.380460	 3.122060	 32.589401	 10.576600
158.000000	 167.531998	 3.823090	 475.638000	 6.766370	 19.301201	 3.128410	 215.106995	 10.598100
159.000000	 51.646301	 3.819210	 91.297302	 6.759500	 17.219601	 3.125240	 57.783600	 10.587300
160.000000	 429.229004	 3.823090	 1012.429993	 6.766370	 188.334000	 3.128410	 747.150024	 10.598100
